# MNE-Annotations
# orig_time : 1912-06-23 10:24:37.404821
# onset, duration, description
0.0,10.003,BAD_break
314.08309549667865,3.9522137751622495,BAD_muscle
333.87,12.930000000000007,BAD_break
449.37994089864367,2.1013815573459738,BAD_muscle
455.14257570782706,1.180006566817383,BAD_muscle
551.7487434647538,0.45260525850528666,BAD_muscle
565.4210592781552,2.3115197130806564,BAD_muscle
666.001,84.97300000000007,BAD_break
999.9170560452606,2.820700628898976,BAD_muscle
1068.166,7.423000000000002,BAD_break
1178.7135099638824,1.2123355138535317,BAD_muscle
1240.3454145934888,2.4812466850200963,BAD_muscle
1393.104,70.88999999999987,BAD_break
1629.290894804637,2.1579572146590635,BAD_muscle
1782.164,7.774000000000115,BAD_break
2105.005,97.87699999999995,BAD_break
2320.511769858308,0.3475361806381443,BAD_muscle
2345.835842295355,0.25054933952969805,BAD_muscle
2539.527,6.983000000000175,BAD_break
2793.724105372162,3.0954966787057856,BAD_muscle
2802.0781776324097,10.882766549642383,BAD_muscle
2855.415,1.663000000000011,BAD_muscle
2860.647,1.5199999999999818,BAD_muscle
2880.15,110.78899999999976,BAD_break
2991.1701185563106,6.1182532265802365,BAD_muscle
3122.917,2.2760000000002947,BAD_muscle
3209.1664310357887,1.0587730154320525,BAD_muscle
3258.9202764124966,0.6546611774811026,BAD_muscle
3313.794,2.60799999999972,BAD_break
3317.773305988432,1.7538453767078863,BAD_muscle
3364.8262698961935,1.5841184047681054,BAD_muscle
3616.172315914429,0.45260525850517297,BAD_muscle
3645.793,97.87199999999984,BAD_break
3909.4369408228727,0.6384967039630283,BAD_muscle
3951.1732073346298,3.822897987017768,BAD_muscle
4067.642,4.9669999999996435,BAD_break
4173.016664511402,2.069052610309882,BAD_muscle
4205.267213850933,1.600282878285725,BAD_muscle
4260.740454070164,2.4569999747427573,BAD_muscle
4397.578,49.060999999999694,BAD_break
