# MNE-Annotations
# orig_time : 1912-07-14 13:46:31.616892
# onset, duration, description
0.0,8.541,BAD_break
44.183062662591865,0.5980855201677073,BAD_muscle
249.91336852473918,0.412194074710186,BAD_muscle
255.717,0.6239999999999952,BAD_muscle
312.142,0.1220000000000141,BAD_muscle
318.387,19.113,BAD_break
540.4,0.08800000000007913,BAD_muscle
644.478,138.58400000000006,BAD_break
783.727,0.04800000000000182,BAD_muscle
790.829,0.11000000000001364,BAD_muscle
805.381,0.09800000000007003,BAD_muscle
887.695,1.474999999999909,BAD_muscle
1040.3615790670067,0.38542093299338376,BAD_muscle
1040.637,2.097,BAD_flat
1059.056,0.7139999999999418,BAD_muscle
1082.426,12.493000000000166,BAD_break
1399.061,121.548,BAD_break
1541.0411941504808,1.8868058495193054,BAD_muscle
1552.5474705124643,0.6546611774808753,BAD_muscle
1825.068,12.92599999999993,BAD_break
1838.293,0.19800000000009277,BAD_muscle
1846.384,0.15399999999999636,BAD_muscle
1852.6128356022527,0.8890460434924989,BAD_muscle
2073.629,0.021000000000185537,BAD_muscle
2114.0346020761244,0.6627434142401398,BAD_muscle
2138.211,37.20199999999977,BAD_break
2314.131588917233,0.43941108276703744,BAD_muscle
2314.508,0.814,BAD_flat
2321.638572474932,0.7414275250680475,BAD_muscle
2333.581,1.1560494784430375,BAD_muscle
2489.698,12.148999999999887,BAD_break
2812.445,86.37999999999965,BAD_break
2944.387,0.11199999999962529,BAD_muscle
2961.36,0.17299999999977445,BAD_muscle
3002.743,0.16899999999986903,BAD_muscle
3137.210213926704,0.3687860732961781,BAD_muscle
3137.432,0.519,BAD_flat
3161.428434319198,0.5764308084762888,BAD_muscle
3198.7532139519612,0.30712499684295835,BAD_muscle
3206.013,15.937999999999647,BAD_break
3224.1,0.24499999999989086,BAD_muscle
3229.283,0.2090000000002874,BAD_muscle
3437.17,0.20299999999997453,BAD_muscle
3498.53,0.6329999999998108,BAD_muscle
3529.672,42.60100000000011,BAD_break
3873.494,0.1089999999999236,BAD_muscle
3966.043,1.6572500441993725,BAD_muscle
4111.27,0.09199999999964348,BAD_muscle
4179.407,21.831999999999425,BAD_break
