# MNE-Annotations
# orig_time : 1912-06-24 13:38:43.174492
# onset, duration, description
0.0,16.46,BAD_break
49.67090142196852,1.5275427474553567,BAD_muscle
323.458,8.630000000000052,BAD_break
434.9802237769302,1.9154901118884595,BAD_muscle
563.6914606117243,0.5253453893365077,BAD_muscle
639.139,96.84399999999994,BAD_break
778.4271777839517,1.6326118253226696,BAD_muscle
784.5696777208092,2.360013133634766,BAD_muscle
802.4918356780239,2.828782865658013,BAD_muscle
893.1023981511883,0.8890460434924989,BAD_muscle
911.2831876846916,0.5091809158184333,BAD_muscle
991.7210428611118,1.9882302427196237,BAD_muscle
1042.502,16.850000000000136,BAD_break
1096.9642929305685,1.0102795948778294,BAD_muscle
1254.9289836587275,0.977950647841908,BAD_muscle
1361.734,87.5150000000001,BAD_break
1504.054710655924,1.1072664359860482,BAD_muscle
1534.5918258025408,1.4467203798651553,BAD_muscle
1538.430888263077,1.1638420932993085,BAD_muscle
1752.221,7.0219999999999345,BAD_break
2064.659,94.60300000000007,BAD_break
2217.9524672037987,0.8405526229385032,BAD_muscle
2430.606421185563,0.6384967039625735,BAD_muscle
2473.198,10.121999999999844,BAD_break
2529.1684902381735,1.3820624857930852,BAD_muscle
2532.6357698077945,0.8163059126609369,BAD_muscle
2785.5631054479322,0.47685196878228453,BAD_muscle
2793.447,46.159999999999854,BAD_break
2948.4403817341445,2.238779582249208,BAD_muscle
3154.416,4.376999999999953,BAD_break
3159.9723191978374,2.2468618190087,BAD_muscle
3469.428,21.061999999999443,BAD_break
3518.454273078574,0.8243881494199741,BAD_muscle
3642.4198225443893,1.0021973581187922,BAD_muscle
3768.363,0.7850000000003092,BAD_muscle
3802.79,8.323999999999614,BAD_break
4125.0,37.59900000000016,BAD_break
