# MNE-Annotations
# orig_time : 1912-07-14 10:19:55.116740
# onset, duration, description
0.0,7.253,BAD_break
96.482,0.46999999999999886,BAD_muscle
148.189,0.12000000000000455,BAD_muscle
164.8296416033137,0.7193190715530591,BAD_muscle
270.798,0.5090000000000146,BAD_muscle
318.432,5.613000000000056,BAD_break
353.891,0.5699999999999932,BAD_muscle
476.73265476220536,0.7193190715530591,BAD_muscle
480.041,1.6240000000000236,BAD_muscle
481.821,1.3909999999999627,BAD_muscle
554.47,1.5769999999999982,BAD_muscle
597.879,0.5839999999999463,BAD_muscle
628.903,65.678,BAD_break
723.819,0.6146120021214756,BAD_muscle
790.852,0.32799999999997453,BAD_muscle
872.7576086681988,0.7031545980349847,BAD_muscle
934.6804738211299,0.9132927537696105,BAD_muscle
998.486,11.18100000000004,BAD_break
1013.8480034349506,0.7031545980349847,BAD_muscle
1043.6577172732552,0.6950723612758338,BAD_muscle
1139.5136514030257,0.8001414391433173,BAD_muscle
1216.2969211729346,0.7678124921071685,BAD_muscle
1252.697,4.721000000000004,BAD_muscle
1271.439,1.9700000000000273,BAD_muscle
1314.544,39.779000000000224,BAD_break
1355.962,0.4090000000001055,BAD_muscle
1416.905,0.5799999999999272,BAD_muscle
1470.9391053974186,0.9132927537696105,BAD_muscle
1508.487,0.8370724370465723,BAD_muscle
1603.2131942515089,0.8458057484911023,BAD_muscle
1649.185967216427,0.9617861743238336,BAD_muscle
1658.918,22.337000000000216,BAD_break
1768.466648144874,0.7193190715529454,BAD_muscle
1861.6297830424567,0.8567170964565776,BAD_muscle
1956.6437501578562,0.7516480185890941,BAD_muscle
1975.952,0.5740000000000691,BAD_muscle
1989.995,31.4820000000002,BAD_break
2083.8207763998685,0.7354835450714745,BAD_muscle
2161.5415856338236,0.7516480185890941,BAD_muscle
2204.815,0.5299999999997453,BAD_muscle
2242.897987017907,0.832470386179466,BAD_muscle
2310.397595534564,0.8243881494204288,BAD_muscle
2313.078,3.08600000000024,BAD_muscle
2327.084,2.03899999999976,BAD_break
2356.1844770540247,0.8001414391433173,BAD_muscle
2412.19922713611,0.7112368347939082,BAD_muscle
2423.758,2.0850000000000364,BAD_muscle
2453.768595458793,0.7839769656252429,BAD_muscle
2501.206,0.3959999999997308,BAD_muscle
2556.837723840072,0.6465789407220655,BAD_muscle
2584.030207359887,0.8567170964565776,BAD_muscle
2636.109,75.62299999999959,BAD_break
2719.0051776829237,1.8538223170762649,BAD_muscle
2759.7069178895254,0.46876973202324734,BAD_muscle
2783.215,0.5399999999999636,BAD_muscle
2832.899,0.5470000000000255,BAD_muscle
2873.95,0.32799999999997453,BAD_muscle
2949.0801909428433,0.8001414391433173,BAD_muscle
2963.374838986689,0.6161610133108297,BAD_muscle
2993.1698027429093,0.6789078877577595,BAD_muscle
3015.351,15.096999999999753,BAD_break
3113.121309322355,0.9294572272874575,BAD_muscle
3159.448286313237,1.0021973581187922,BAD_muscle
3233.1698027429093,0.773197257090942,BAD_muscle
3290.7620033844364,0.9375394640464947,BAD_muscle
3321.033,0.47200000000020736,BAD_muscle
3332.779,71.79599999999982,BAD_break
3404.984,0.41200000000026193,BAD_muscle
3421.275579016493,1.034526305154941,BAD_muscle
3459.521733639785,0.7274013083119826,BAD_muscle
3487.189654736948,1.2689111711665646,BAD_muscle
3537.871542949511,0.9132927537693831,BAD_muscle
3544.701033010885,1.4386381431063455,BAD_muscle
3566.171292905311,0.7678124921071685,BAD_muscle
3627.41,0.5019999999999527,BAD_muscle
3700.7730659460003,0.6627434142396851,BAD_muscle
3713.644,13.028999999999542,BAD_break
3741.8156744879143,0.7193190715529454,BAD_muscle
3797.856085671709,0.6061677569268795,BAD_muscle
3928.1999343318257,1.0991841992272384,BAD_muscle
3930.6003586492557,1.6730230091179692,BAD_muscle
4014.729437501578,0.7188488116589724,BAD_muscle
4020.4026974465182,0.8163059126613916,BAD_muscle
4033.205,22.91399999999976,BAD_break
