# MNE-Annotations
# orig_time : 1912-07-03 14:02:19.919433
# onset, duration, description
0.0,8.316,BAD_break
320.129,33.085000000000036,BAD_break
662.137,95.15800000000002,BAD_break
1070.138,80.08200000000011,BAD_break
1458.131,438.539,BAD_break
2211.695,8.60299999999961,BAD_break
2332.7440132599195,0.5172631525774705,BAD_muscl
2515.3053751168136,0.12931578814414024,BAD_muscle
2533.947,62.13200000000006,BAD_break
2922.535,56.6279999999997,BAD_break
3251.8711316899453,0.19397368221643774,BAD_muscle
3305.659,192.19999999999982,BAD_break
3819.611,55.82999999999947,BAD_break
4201.348,251.8680000000004,BAD_break
4777.0,63.052999999999884,BAD_break
5165.312,24.72699999999986,BAD_break
