# MNE-Annotations
# orig_time : 1912-06-25 10:20:46.948288
# onset, duration, description
0.0,21.699,BAD_break
86.48650013891343,0.727401308312082,BAD_muscle
152.08678301720002,0.7193190715530307,BAD_muscle
232.3292501199707,0.5738388098906171,BAD_muscle
245.985401459854,1.1234309095042079,BAD_muscle
341.519,8.629000000000076,BAD_break
372.174,0.4390000000000214,BAD_muscle
415.731164599803,0.42835854822823194,BAD_muscle
479.858,0.8279999999999745,BAD_muscle
505.04048695476473,0.9941151213598118,BAD_muscle
669.232,48.27800000000002,BAD_break
718.0904705377213,1.9882302427196237,BAD_muscle
777.7598060263177,2.2791907660445077,BAD_muscle
778.194,1.723,BAD_flat
839.4725330235143,0.6869901245169103,BAD_muscle
869.8722501452276,2.4246710277069496,BAD_muscle
883.7318717955194,0.5900032834086915,BAD_muscle
911.0455888667188,0.8243881494203151,BAD_muscle
1033.705,10.013000000000147,BAD_break
1076.9280428358547,0.9375394640467221,BAD_muscle
1238.4313388730332,1.0264440683959037,BAD_muscle
1269.1206021266385,0.9052105170105733,BAD_muscle
1357.069,112.71199999999999,BAD_break
1489.284,0.5379999999997835,BAD_muscle
1508.478,0.7690000000000055,BAD_muscle
1514.359904705377,0.6384967039628009,BAD_muscle
1606.9976942136236,0.703154598034871,BAD_muscle
1639.1027632914909,0.8567170964563502,BAD_muscle
1701.0337106811808,0.5900032834085778,BAD_muscle
1732.3143916096276,0.5172631525774705,BAD_muscle
1783.826,7.7029999999999745,BAD_break
1837.032,0.3949999999999818,BAD_muscle
1904.2423586745128,0.4930164423003589,BAD_muscle
1957.021,0.6459999999999582,BAD_muscle
2006.431,0.5550000000000637,BAD_muscle
2093.0997829666862,1.6164473518047089,BAD_muscle
2104.598,42.75699999999961,BAD_break
2226.605,0.5219999999999345,BAD_muscle
2267.232786275352,1.0587730154320525,BAD_muscle
2398.942,0.43400000000019645,BAD_muscle
2468.166,7.309999999999945,BAD_break
2514.0770264188113,0.6465789407216107,BAD_muscle
2604.977,0.7356185689386621,BAD_muscle
2684.7741085545426,0.5990560705172356,BAD_muscle
2764.896312656277,0.7031545980353258,BAD_muscle
2783.571,91.76699999999983,BAD_break
2881.992,0.5229999999996835,BAD_muscle
2889.635,0.14299999999957436,BAD_muscle
2929.19,0.4699999999997999,BAD_muscle
2933.541,0.3469999999997526,BAD_muscle
2940.606,0.3949999999999818,BAD_muscle
2947.107,0.31899999999996,BAD_muscle
2953.212,0.39400000000023283,BAD_muscle
2960.447,0.525000000000091,BAD_muscle
2967.794,0.34999999999990905,BAD_muscle
2978.065,0.40099999999983993,BAD_muscle
2984.415,0.3910000000000764,BAD_muscle
2995.05,0.4639999999999418,BAD_muscle
3008.476,0.38000000000010914,BAD_muscle
3044.076,0.5410000000001673,BAD_muscle
3142.041,0.7029999999999745,BAD_muscle
3184.975,9.637999999999465,BAD_break
3228.791,0.4130000000000109,BAD_muscle
3362.473487005278,0.6789078877577595,BAD_muscle
3480.263,0.4070000000001528,BAD_muscle
3505.791,164.1279999999997,BAD_break
3674.700730331119,0.7274013083124373,BAD_muscle
3676.8829342560553,0.6546611774811026,BAD_muscle
3719.232,0.4110000000000582,BAD_muscle
3724.01005268608,0.3798651276738383,BAD_muscle
3747.8469935594676,1.5275427474552998,BAD_muscle
3817.058621877604,0.5980855201678423,BAD_muscle
3908.2995988179728,0.5091809158184333,BAD_muscle
3935.8396185184242,1.0264440683959037,BAD_muscle
3977.486,8.33199999999988,BAD_break
4006.2555001136557,0.8971282802517635,BAD_muscle
4072.712,0.36599999999998545,BAD_muscle
4073.4075724496756,0.5576743363722017,BAD_muscle
4133.819059328669,0.7597302553485861,BAD_muscle
4204.80069749703,0.4549603970408498,BAD_muscle
4291.207,20.831999999999425,BAD_break
