# MNE-Annotations
# orig_time : 1912-07-07 13:50:37.145013
# onset, duration, description
0.0,6.474,BAD_break
314.115,23.118000000000052,BAD_break
638.46,52.44100000000003,BAD_break
781.455,0.6870000000000118,BAD_muscle
990.883,8.305000000000064,BAD_break
1299.945,42.89800000000014,BAD_break
1421.8560856717095,1.1079143282904624,BAD_muscle
1459.204,0.8130000000001019,BAD_muscle
1647.278,7.917999999999893,BAD_break
1782.957,0.6679999999998927,BAD_muscle
1954.309,40.53600000000006,BAD_break
2308.988,15.267999999999574,BAD_break
2396.241052711338,0.8486348596975404,BAD_muscle
2401.355694188366,1.1638420932990812,BAD_muscle
2406.289,1.3969999999999345,BAD_muscle
2634.758,67.27199999999993,BAD_break
3006.367,18.243999999999687,BAD_break
3336.007,50.389000000000124,BAD_break
3414.0626678200692,0.7354835450710198,BAD_muscle
3692.793,10.536999999999807,BAD_break
3934.3051349228394,0.44452302174659053,BAD_muscle
3986.5953882504487,2.415611749551317,BAD_muscle
4005.106,16.372999999999593,BAD_break
