# MNE-Annotations
# orig_time : 1912-07-02 14:01:09.116971
# onset, duration, description
0.0,10.014,BAD_break
38.042,0.5769999999999982,BAD_muscle
156.912,0.5319999999999823,BAD_muscle
196.002,0.28999999999999204,BAD_muscle
210.59227641249714,4.59872358750286,BAD_muscle
227.122,0.05999999999997385,BAD_muscle
245.291,0.049000000000006594,BAD_muscle
279.245,0.16899999999998272,BAD_muscle
282.877,0.08899999999999864,BAD_muscle
292.5239309979036,2.109463794105011,BAD_muscle
310.095,0.48799999999999955,BAD_muscle
322.91556588285806,1.4548026166241925,BAD_muscle
329.667,30.497000000000014,BAD_break
558.9229409239007,1.5980590760992754,BAD_muscle
648.89,0.1169999999999618,BAD_muscle
659.355,1.1179999999999382,BAD_muscle
661.104,0.06399999999996453,BAD_muscle
678.585,88.62700000000007,BAD_break
813.06,1.004000000000019,BAD_muscle
818.1639178642689,0.5010986790595098,BAD_muscle
824.2902533276084,0.3313717071199562,BAD_muscle
951.129,0.8269999999999982,BAD_muscle
992.3050034096935,0.44452302174624947,BAD_muscle
999.46,2.0079999999999245,BAD_muscle
1006.067638218877,0.37986512767406566,BAD_muscle
1078.859,41.848000000000184,BAD_break
1178.8509079887858,1.4548026166241925,BAD_muscle
1198.336,5.1857336397847575,BAD_muscle
1217.105144848837,3.8868551511629903,BAD_muscle
1235.634884954411,0.5576743363726564,BAD_muscle
1350.351,1.0859999999997854,BAD_muscle
1438.627,148.84100000000012,BAD_break
1587.5459803500619,0.4202763114692516,BAD_muscle
1645.8399211981914,0.6465789407218381,BAD_muscle
1665.7678882630767,0.36370065415621866,BAD_muscle
1689.433,0.6600000000000819,BAD_muscle
1900.915,19.379000000000133,BAD_break
1922.9640593034121,2.5829406965879116,BAD_muscle
2052.233,1.143000000000029,BAD_muscle
2162.964059303412,1.1800065668171555,BAD_muscle
2165.298,2.8040000000000873,BAD_muscle
2230.502,41.79899999999952,BAD_break
2372.652,1.1309999999998581,BAD_muscle
2470.182,1.6170000000001892,BAD_muscle
2523.099,1.8159999999998035,BAD_muscle
2572.9832041017353,2.1127958982647215,BAD_muscle
2584.098,45.836999999999534,BAD_break
2723.756,1.3780000000001564,BAD_muscle
2906.059,6.603036218522902,BAD_muscle
2923.1822796959054,1.6649407723584773,BAD_muscle
2935.999,151.64799999999968,BAD_break
3095.6889474654604,2.2110525345397036,BAD_muscle
3276.97,1.878394842522539,BAD_muscle
3360.103,1.8152304195182296,BAD_muscle
3394.869,31.679999999999836,BAD_break
3427.276046195034,22.269953804966008,BAD_muscle
3470.5331876089203,2.8228123910798786,BAD_muscle
3512.60224021923,0.5900032834088051,BAD_muscle
3591.416,1.768161265879371,BAD_muscle
3638.9372994468713,0.4121940747104418,BAD_muscle
3732.603,38.02599999999984,BAD_break
3773.243,0.9320000000002437,BAD_muscle
3784.854,1.094000000000051,BAD_muscle
3802.33,1.2600000000002183,BAD_muscle
4004.397,1.15099999999984,BAD_muscle
4079.576,11.929999999999836,BAD_break
4092.1893389488037,0.5819210466493132,BAD_muscle
4137.5383652918445,1.7286347081553686,BAD_muscle
4281.206993584725,1.8270064152748091,BAD_muscle
4401.72,32.318999999999505,BAD_break
