subject	stream	loss	BIC	AIC	bias	kappa	leakage	noise	bias0	kappa0	leakage0	noise0	x0_type	method
11	dual	338.0926809958842	360.907810894509	346.0926809958842	0.37673547745920266	5.0	0.045240372410521895	3.0	0.0	1.0	0.0	0.1	fixed	Nelder-Mead
12	single	219.02289469592807	241.83802459455288	227.02289469592807	0.06424947651097876	0.8000048804512475	-0.035919098666647664	0.9720508946549334	0.0	1.0	0.0	0.1	fixed	Nelder-Mead
12	dual	255.63109752575224	278.44622742437707	263.63109752575224	-0.49141516855754264	0.49653704297316464	0.013023261872331222	0.8723772840019253	0.0	1.0	0.0	0.1	fixed	Nelder-Mead
13	single	127.480010199573	150.2951400981978	135.480010199573	-0.0024389924206864077	0.0927261487278722	-0.005870258556045529	0.5963158952360025	0.0	1.0	0.0	0.1	fixed	Nelder-Mead
13	dual	249.82571107101566	272.64084096964046	257.8257110710157	-0.49999990841407005	0.547062414394668	0.04444621722025668	0.6929542797457917	0.0	1.0	0.0	0.1	fixed	Nelder-Mead
14	single	266.2328173313201	289.04794722994495	274.2328173313201	0.016800058818523866	0.4271526887680311	0.05262346460569017	0.8939646006227164	0.0	1.0	0.0	0.1	fixed	Nelder-Mead
14	dual	253.96693542567863	276.7820653243034	261.9669354256786	0.04151753607115004	1.536191378513326	0.11582532141977392	0.5202899331717878	0.0	1.0	0.0	0.1	fixed	Nelder-Mead
16	single	329.6245104467734	352.4396403453982	337.6245104467734	0.05588828797738582	5.0	-0.04776929148966137	1.7270632141492857	0.0	1.0	0.0	0.1	fixed	Nelder-Mead
16	dual	305.47716105117047	328.2922909497953	313.47716105117047	0.4051796805157985	5.0	0.017249805491632568	2.999996969011311	0.0	1.0	0.0	0.1	fixed	Nelder-Mead
17	single	197.96207301479666	220.77720291342146	205.96207301479666	0.008407247496097978	1.0630128154320533	-0.02981065093145479	0.661352165956403	0.0	1.0	0.0	0.1	fixed	Nelder-Mead
17	dual	211.52575974741086	234.34088964603566	219.52575974741086	-0.5	0.5433676796372319	0.03670982494046583	0.5465910227288565	0.0	1.0	0.0	0.1	fixed	Nelder-Mead
18	single	237.9571155730524	260.7722454716772	245.9571155730524	0.014620489218227048	1.0209982798179502	-0.004107716609410101	0.7795723552016456	0.0	1.0	0.0	0.1	fixed	Nelder-Mead
18	dual	290.94733883218373	313.76246873080856	298.94733883218373	0.02235365249182552	5.0	0.10200141036716992	0.5555033063657973	0.0	1.0	0.0	0.1	fixed	Nelder-Mead
19	single	284.92810072702514	307.74323062564997	292.92810072702514	0.09496516634634777	0.8781630709961744	-0.03538884888843599	1.487236974167312	0.0	1.0	0.0	0.1	fixed	Nelder-Mead
19	dual	247.73550555693245	270.55063545555726	255.73550555693245	0.49999999751732904	2.1082406940783036	0.09996265740070628	0.7828291601798039	0.0	1.0	0.0	0.1	fixed	Nelder-Mead
20	single	327.0394950875931	349.8546249862179	335.0394950875931	0.09155548598227657	0.39706505456067764	-0.007178521921971107	1.8936886055671502	0.0	1.0	0.0	0.1	fixed	Nelder-Mead
20	dual	332.25371600822155	355.0688459068464	340.25371600822155	-0.49755970517595083	0.3738395105977972	0.03567037516952766	1.4294070932188923	0.0	1.0	0.0	0.1	fixed	Nelder-Mead
21	single	261.14451971921835	283.9596496178432	269.14451971921835	0.029111676664368716	1.5772938924139626	-0.017486147788919392	0.9378524511991195	0.0	1.0	0.0	0.1	fixed	Nelder-Mead
21	dual	268.94025362065054	291.75538351927537	276.94025362065054	-0.5	0.3705866836226745	0.060740310009038054	0.8396149086279847	0.0	1.0	0.0	0.1	fixed	Nelder-Mead
22	single	232.71914560259717	255.53427550122197	240.71914560259717	0.034405789887902834	0.9808183770167522	0.018081260687269115	0.7429551435998829	0.0	1.0	0.0	0.1	fixed	Nelder-Mead
22	dual	272.9350199058233	295.75014980444814	280.9350199058233	0.19527126041784607	5.0	0.043583375766872524	1.093421239605814	0.0	1.0	0.0	0.1	fixed	Nelder-Mead
24	single	229.83984619743595	252.65497609606075	237.83984619743595	0.01851117994795836	0.5989207686189509	-0.05687489387949972	1.1020975515814797	0.0	1.0	0.0	0.1	fixed	Nelder-Mead
24	dual	218.26949447253918	241.08462437116398	226.26949447253918	0.2523728133019898	2.191656545933237	-0.02335010079584289	0.7596696593129303	0.0	1.0	0.0	0.1	fixed	Nelder-Mead
25	single	265.79606711446706	288.6111970130919	273.79606711446706	-0.02153307776970796	1.3410512120882392	-0.05822469888034755	1.1989507090210572	0.0	1.0	0.0	0.1	fixed	Nelder-Mead
25	dual	302.4426376753937	325.25776757401854	310.4426376753937	-0.5	0.49053951332542545	0.06928979342082178	0.9109192806095949	0.0	1.0	0.0	0.1	fixed	Nelder-Mead
26	single	246.01960331017284	268.8347332087976	254.01960331017284	0.06884998137635594	0.6348114501096624	-0.012422340721176359	1.0182592331770788	0.0	1.0	0.0	0.1	fixed	Nelder-Mead
26	dual	245.17194713948936	267.9870770381142	253.17194713948936	-0.4993952601729811	0.5746274243272804	0.011383294325969212	0.7341452025088634	0.0	1.0	0.0	0.1	fixed	Nelder-Mead
27	single	287.51827918307094	310.3334090816958	295.51827918307094	0.07028508875229372	0.4910379153301406	0.03424826878241609	1.1876193867855531	0.0	1.0	0.0	0.1	fixed	Nelder-Mead
27	dual	326.09613249980214	348.91126239842697	334.09613249980214	0.04988054283949328	5.0	0.13214076692518478	0.6737013744904207	0.0	1.0	0.0	0.1	fixed	Nelder-Mead
28	single	262.1098680308035	284.9249979294283	270.1098680308035	0.04172065465724489	0.5678761088754729	0.005699437167596187	1.1066466921351643	0.0	1.0	0.0	0.1	fixed	Nelder-Mead
28	dual	348.1934093970731	371.0085392956979	356.1934093970731	0.059055716527489185	5.0	0.07596999478604867	1.0195190541134895	0.0	1.0	0.0	0.1	fixed	Nelder-Mead
29	single	259.6331528785948	282.44828277721956	267.6331528785948	0.048980651143658814	0.7128477597169064	-0.008027963977497485	0.98654207607228	0.0	1.0	0.0	0.1	fixed	Nelder-Mead
29	dual	318.81764040608186	341.6327703047067	326.81764040608186	-0.01943150383227077	0.5661617366932182	0.1591040897760066	0.9183072393397451	0.0	1.0	0.0	0.1	fixed	Nelder-Mead
30	single	255.05133051748516	277.86646041610993	263.05133051748516	-0.0037956448419961116	0.6694591536456516	-0.07366911529591183	1.5137443046048022	0.0	1.0	0.0	0.1	fixed	Nelder-Mead
30	dual	304.40095371341306	327.2160836120379	312.40095371341306	0.1374409294054942	5.0	0.01005291084117009	1.1368923685294863	0.0	1.0	0.0	0.1	fixed	Nelder-Mead
31	single	254.86733082534795	277.6824607239728	262.86733082534795	-0.0007821670233915934	0.5550780091922787	-0.056032323386663904	1.2370756920654173	0.0	1.0	0.0	0.1	fixed	Nelder-Mead
31	dual	298.5907794862817	321.4059093849065	306.5907794862817	0.1359294245333733	5.0	0.04726147407659234	0.949484293057933	0.0	1.0	0.0	0.1	fixed	Nelder-Mead
32	single	185.5796516000179	208.39478149864271	193.5796516000179	0.038857313303877365	1.4469141691055691	0.05641983099011896	0.4547250226950297	0.0	1.0	0.0	0.1	fixed	Nelder-Mead
32	dual	206.16162808636074	228.97675798498554	214.16162808636074	0.42558416139854094	1.1745045448622904	0.0208849634502102	0.5738149825821599	0.0	1.0	0.0	0.1	fixed	Nelder-Mead
1	dual	272.94908658757157	295.76421648619635	280.94908658757157	0.28605414433244364	1.5945732347861472	0.0786180379896804	0.6924867960132275	0.1	0.2	-0.2	0.2	specific	Nelder-Mead
1	single	199.9754442238634	222.7905741224882	207.9754442238634	0.03667946189272167	0.44864689156140136	-0.05927074021108349	0.97140248788585	0.1	1.2	0.0	1.0	specific	Nelder-Mead
2	dual	245.48275317864704	268.2978830772719	253.48275317864704	0.5	3.156200805513533	0.03497546707009433	1.2393489168274974	-0.2	2.0	0.0	0.2	specific	Nelder-Mead
2	single	252.7175406067874	275.53267050541217	260.7175406067874	-0.0004364481785812806	0.7449975743670347	0.0017128050693820543	0.9605547435309694	0.0	0.2	0.4000000000000001	0.4	specific	Nelder-Mead
3	dual	281.996656608698	304.81178650732284	289.996656608698	0.06849607384296202	1.8202866583332025	0.13030859949884532	0.5940508365424683	0.1	0.8	0.0	0.2	specific	Nelder-Mead
3	single	234.71767679686909	257.5328066954939	242.71767679686909	0.019472516194596317	1.0393870750145777	0.044838926321200095	0.6444621711416842	0.4	0.8	0.10000000000000003	0.8	specific	Nelder-Mead
4	dual	246.45582116478028	269.27095106340505	254.45582116478028	0.5	1.443304686157802	0.003923092156216123	0.8807328759708133	0.3	1.0	-0.2	0.5	specific	Nelder-Mead
4	single	237.45597504347967	260.27110494210444	245.45597504347967	0.05439872030874798	1.2675193573346062	-0.047154309817390445	1.0124270247977378	0.0	1.8	0.2	0.2	specific	Nelder-Mead
5	dual	269.0254744264082	291.84060432503304	277.0254744264082	0.13264688029770064	2.271321735855829	0.03935775724482335	0.6840926012239229	0.3	1.0	0.2	0.8	specific	Nelder-Mead
5	single	250.33521001118226	273.15033990980703	258.33521001118226	-0.02027828311179465	1.4252959850681122	0.061728167412691354	0.5491995932588315	0.2	0.6000000000000001	-0.2	0.5	specific	Nelder-Mead
6	dual	311.72009351676866	334.5352234153935	319.72009351676866	-0.21064848523747148	0.8317730470718591	0.03009834792734619	1.2457994111427309	-0.1	0.8	0.0	0.7000000000000001	specific	Nelder-Mead
6	single	323.41337415188195	346.2285040505068	331.41337415188195	-0.007652173819948592	1.0154361401695708	0.19225955194235927	0.791046463940825	0.4	1.8	0.0	0.8	specific	Nelder-Mead
7	dual	258.1631996854919	280.97832958411675	266.1631996854919	0.45103080464202266	2.2480988704146236	0.048383760695228525	0.885218803149237	0.1	1.0	-0.1	0.7000000000000001	specific	Nelder-Mead
7	single	162.56033276800693	185.37546266663173	170.56033276800693	-0.0004308501119522823	0.3142905140558855	0.011594775216361073	0.5460532546563339	0.1	1.6	-0.1	0.1	specific	Nelder-Mead
8	dual	263.84996816931425	286.6650980679391	271.84996816931425	-0.5	0.21606490881327156	0.043432184634695045	0.8668617352008345	-0.1	0.4	0.0	0.8	specific	Nelder-Mead
8	single	222.72351226726167	245.53864216588647	230.72351226726167	0.0012433986023606123	1.1185891379812398	-0.01638285693610286	0.7637713186553127	-0.2	1.0	0.3	0.6	specific	Nelder-Mead
9	dual	271.3375517570622	294.15268165568705	279.3375517570622	-0.2496468197667227	0.6076557516452543	0.0903566339998903	0.7525684808564006	0.2	1.8	0.0	0.8	specific	Nelder-Mead
9	single	218.87983649721426	241.69496639583906	226.87983649721426	-0.028553238656816717	0.7007713813816628	0.02978440333551196	0.6910900331807104	-0.4	1.6	0.10000000000000003	0.7000000000000001	specific	Nelder-Mead
10	dual	299.4291760338872	322.244305932512	307.4291760338872	0.5	1.4384436828180536	0.035282085559794146	1.1474558946559368	0.3	1.0	0.2	0.7000000000000001	specific	Nelder-Mead
10	single	263.3220876700776	286.13721756870245	271.3220876700776	-0.04360316523006608	0.7401432838108681	-0.02893721110310361	1.1427836870694472	-0.4	1.0	0.2	0.5	specific	Nelder-Mead
11	dual	329.357090188073	352.17222008669785	337.357090188073	0.5	3.0738579090289204	0.03361232846197154	2.194402831946023	0.0	0.6000000000000001	0.3	0.4	specific	Nelder-Mead
11	single	256.3022651134709	279.1173950120957	264.3022651134709	1.1817265508893522e-31	0.01449444037328182	0.007879544010677267	1.359264403445637	0.3	0.6000000000000001	0.3	0.5	specific	Nelder-Mead
12	dual	255.63109698551364	278.44622688413847	263.63109698551364	-0.4914349027630388	0.49654809149577217	0.013015801459962192	0.8723827214098927	-0.2	0.4	-0.2	1.0	specific	Nelder-Mead
12	single	219.0228946494132	241.838024548038	227.0228946494132	0.0642474208395069	0.8000160301743652	-0.03591944793324234	0.97207088026246	0.3	0.4	-0.1	0.9	specific	Nelder-Mead
13	dual	249.8257106737759	272.6408405724007	257.8257106737759	-0.49999994990553187	0.5470922311848179	0.04444178263140681	0.6929155951364734	-0.1	2.0	-0.1	0.30000000000000004	specific	Nelder-Mead
13	single	127.48000904886578	150.29513894749059	135.48000904886578	-0.0024327006830154223	0.09266212679271629	-0.005869795208521016	0.5963740831180698	-0.1	1.8	0.3	0.2	specific	Nelder-Mead
14	dual	253.9669353555134	276.7820652541382	261.96693535551344	0.04152164883798025	1.5362455225274538	0.11582125542525872	0.5202942655173527	-0.2	0.6000000000000001	0.4000000000000001	1.0	specific	Nelder-Mead
14	single	266.23281712744927	289.0479470260741	274.23281712744927	0.01680617051779485	0.42719041326406954	0.052630598509333784	0.8939407276027229	-0.3	1.0	0.2	0.6	specific	Nelder-Mead
16	dual	300.25078803218975	323.0659179308145	308.25078803218975	0.30805648174785566	3.322909286560119	0.016679176515117276	1.399161035128322	0.0	0.6000000000000001	-0.2	1.0	specific	Nelder-Mead
16	single	312.36125405497467	335.1763839535995	320.36125405497467	0.09328360595029976	1.434882066172458	-0.05101173999109446	1.8134855781928283	0.0	1.6	0.0	0.6	specific	Nelder-Mead
17	dual	210.1647701292908	232.9799000279156	218.1647701292908	0.4267320134945144	1.8141700021639167	-0.011710576489056657	0.7059555493228684	0.2	0.8	0.2	0.5	specific	Nelder-Mead
17	single	197.96207279731308	220.7772026959379	205.96207279731308	0.008411030513827526	1.063017102324721	-0.02980740747897976	0.6613272734073893	0.4	0.6000000000000001	-0.1	0.7000000000000001	specific	Nelder-Mead
18	dual	269.62850445965876	292.4436343582836	277.62850445965876	0.06263683610260465	1.7735627937864504	0.1153833164246565	0.5436116617583577	0.2	2.0	0.10000000000000003	0.4	specific	Nelder-Mead
18	single	237.95711523967876	260.77224513830356	245.95711523967876	0.014617028787614627	1.0210854512313325	-0.004107966977940842	0.7795515531594794	-0.4	1.0	0.0	0.4	specific	Nelder-Mead
19	dual	247.73550547732228	270.5506353759471	255.73550547732228	0.5	2.1082096233170584	0.09996538380370684	0.782800956308735	0.2	0.8	0.3	0.7000000000000001	specific	Nelder-Mead
19	single	284.92810068369204	307.74323058231687	292.92810068369204	0.09496718945381519	0.8782057197695612	-0.03539279286003885	1.487263094258123	0.2	0.4	-0.1	0.30000000000000004	specific	Nelder-Mead
20	dual	332.253715910035	355.06884580865983	340.253715910035	-0.4975630460274707	0.3738483533942245	0.03566891720699214	1.4293691917972122	-0.1	1.6	0.2	0.6	specific	Nelder-Mead
20	single	327.03949500750105	349.8546249061259	335.03949500750105	0.09154922932228507	0.3970567960916689	-0.007183336181705339	1.8937555252084732	-0.1	1.6	0.4000000000000001	0.5	specific	Nelder-Mead
21	dual	253.15808960110473	275.97321949972957	261.15808960110473	0.39920251716784316	2.3826081906997962	0.08483990869583703	0.7669474813475771	0.3	0.8	0.2	0.6	specific	Nelder-Mead
21	single	261.1445196965573	283.9596495951821	269.1445196965573	0.02911054114063201	1.5772780192631028	-0.01748308929037637	0.9378485623978525	-0.2	0.2	0.2	0.5	specific	Nelder-Mead
22	dual	260.66297205594094	283.4781019545658	268.66297205594094	0.3643548112889173	2.7570008285161687	0.049540348311291185	1.0118274147268969	0.3	1.0	-0.1	0.9	specific	Nelder-Mead
22	single	232.719145422383	255.5342753210078	240.719145422383	0.034404175192135816	0.9808170128473048	0.018078182836968763	0.7429295345965043	-0.3	0.8	0.0	0.8	specific	Nelder-Mead
24	dual	218.26949439767552	241.08462429630032	226.26949439767552	0.25238595497341265	2.1915878406474176	-0.023346493513332525	0.7596526506126113	0.2	1.4000000000000001	-0.2	0.8	specific	Nelder-Mead
24	single	229.83984599169725	252.65497589032205	237.83984599169725	0.018514439539412036	0.5989297949739407	-0.05687187834378332	1.1021332135050872	-0.3	1.2	-0.1	0.4	specific	Nelder-Mead
25	dual	302.4426375967052	325.25776749533	310.4426375967052	-0.5	0.49055035272253017	0.06928497465944644	0.9109070992198232	0.3	0.6000000000000001	0.10000000000000003	0.5	specific	Nelder-Mead
25	single	265.79606708067604	288.61119697930087	273.79606708067604	-0.02153483123363973	1.3410534768713198	-0.058222916985517195	1.1989215297401328	-0.3	0.8	-0.1	0.4	specific	Nelder-Mead
26	dual	243.7921282525897	266.6072581512145	251.7921282525897	0.5	1.584723033558221	-0.008202221123865896	0.8537330560662524	-0.1	1.4000000000000001	0.3	0.1	specific	Nelder-Mead
26	single	246.01960315857787	268.8347330572027	254.01960315857787	0.06884772765107552	0.6348059728159117	-0.012431611592129325	1.018299765858524	-0.1	1.2	0.2	0.2	specific	Nelder-Mead
27	dual	304.1414022325981	326.95653213122296	312.1414022325981	0.043981905384097825	1.3390728520055144	0.1372003823832496	0.705989895035252	0.1	2.0	0.2	0.1	specific	Nelder-Mead
27	single	287.51827902312533	310.3334089217501	295.51827902312533	0.07027745236399677	0.49105414978325446	0.03424682525531074	1.1876419249508836	0.0	0.4	0.2	0.5	specific	Nelder-Mead
28	dual	339.55657266368803	362.37170256231286	347.55657266368803	0.18047456600886136	1.8616365179489103	0.07614655922874865	1.088685347876024	0.4	2.0	0.2	0.5	specific	Nelder-Mead
28	single	262.10986795126183	284.9249978498866	270.10986795126183	0.04172051360525565	0.5679196930302506	0.0057016032117860795	1.1066348462913556	-0.3	1.0	-0.2	0.2	specific	Nelder-Mead
29	dual	318.81764031284746	341.63277021147223	326.81764031284746	-0.019422614028056485	0.5661480671687774	0.15909780146727892	0.9183455376267932	0.4	0.4	-0.1	0.2	specific	Nelder-Mead
29	single	259.6331527443359	282.44828264296075	267.6331527443359	0.04898459681642491	0.7128327722184428	-0.008031159521532378	0.9865936590709479	0.2	0.4	-0.2	0.30000000000000004	specific	Nelder-Mead
30	dual	299.62847540030657	322.4436052989314	307.62847540030657	0.1985540291117211	3.2632023378624284	0.004543139760563306	1.1484733711495458	0.0	0.8	-0.1	0.9	specific	Nelder-Mead
30	single	255.05133050466063	277.86646040328543	263.05133050466065	-0.0037953609808401016	0.6694390972225395	-0.07366818539689172	1.5137390576753016	-0.4	1.6	-0.1	0.8	specific	Nelder-Mead
31	dual	276.6378481736611	299.4529780722859	284.6378481736611	0.4146945941023001	2.279028812592774	0.038614134532635694	1.0761198686802116	0.0	0.2	-0.1	1.0	specific	Nelder-Mead
31	single	254.86733077956816	277.68246067819297	262.8673307795682	-0.0007816721073488067	0.5550646465282534	-0.05602836737525062	1.2370600331087616	0.4	0.8	0.0	0.2	specific	Nelder-Mead
32	dual	206.16162801474724	228.97675791337204	214.16162801474724	0.42555247246414835	1.1745100713915537	0.02088838081468779	0.573802539323699	0.2	1.6	0.3	0.5	specific	Nelder-Mead
32	single	185.57965158332297	208.39478148194777	193.57965158332297	0.038857365252240025	1.446890464425814	0.0564186991523023	0.4547263875502512	0.1	0.2	-0.2	0.2	specific	Nelder-Mead
