subject	stream	weight_type	position	number	weight	x0_type
5	single	data	4	7	0.46511627906976744	specific
5	single	data	4	8	0.53125	specific
5	single	data	4	9	0.5862068965517241	specific
5	single	data	5	1	0.30303030303030304	specific
5	single	data	5	2	0.4074074074074074	specific
5	single	data	5	3	0.41935483870967744	specific
5	single	data	5	4	0.22580645161290322	specific
5	single	data	5	5	0.5319148936170213	specific
5	single	data	5	6	0.48148148148148145	specific
5	single	data	5	7	0.4482758620689655	specific
5	single	data	5	8	0.5294117647058824	specific
5	single	data	5	9	0.717948717948718	specific
5	single	data	6	1	0.3076923076923077	specific
5	single	data	6	2	0.3448275862068966	specific
5	single	data	6	3	0.38235294117647056	specific
5	single	data	6	4	0.3548387096774194	specific
5	single	data	6	5	0.4444444444444444	specific
5	single	data	6	6	0.5897435897435898	specific
5	single	data	6	7	0.4375	specific
5	single	data	6	8	0.625	specific
5	single	data	6	9	0.7058823529411765	specific
5	single	data	7	1	0.3076923076923077	specific
5	single	data	7	2	0.325	specific
5	single	data	7	3	0.3333333333333333	specific
5	single	data	7	4	0.3076923076923077	specific
5	single	data	7	5	0.6052631578947368	specific
5	single	data	7	6	0.4	specific
5	single	data	7	7	0.6111111111111112	specific
5	single	data	7	8	0.7307692307692307	specific
5	single	data	7	9	0.6296296296296297	specific
5	single	data	8	1	0.2	specific
5	single	data	8	2	0.045454545454545456	specific
5	single	data	8	3	0.5526315789473685	specific
5	single	data	8	4	0.45161290322580644	specific
5	single	data	8	5	0.5384615384615384	specific
5	single	data	8	6	0.6333333333333333	specific
5	single	data	8	7	0.46875	specific
5	single	data	8	8	0.6774193548387096	specific
5	single	data	8	9	0.5581395348837209	specific
5	single	data	9	1	0.2972972972972973	specific
5	single	data	9	2	0.5	specific
5	single	data	9	3	0.3125	specific
5	single	data	9	4	0.37037037037037035	specific
5	single	data	9	5	0.6	specific
5	single	data	9	6	0.40540540540540543	specific
5	single	data	9	7	0.5555555555555556	specific
5	single	data	9	8	0.43333333333333335	specific
5	single	data	9	9	0.696969696969697	specific
5	single	model	0	1	0.374136666989341	specific
5	single	model	0	2	0.35803168443731975	specific
5	single	model	0	3	0.3680629868775677	specific
5	single	model	0	4	0.40058509289956357	specific
5	single	model	0	5	0.4613531338361621	specific
5	single	model	0	6	0.5418174392517546	specific
5	single	model	0	7	0.5075134598416495	specific
5	single	model	0	8	0.5244599765371798	specific
5	single	model	0	9	0.6400247935235727	specific
5	single	model	1	1	0.2728412781658587	specific
5	single	model	1	2	0.40924035691665495	specific
5	single	model	1	3	0.4668167234080988	specific
5	single	model	1	4	0.43004615651043115	specific
5	single	model	1	5	0.4592643182718393	specific
5	single	model	1	6	0.41203552986531794	specific
5	single	model	1	7	0.4761837105373344	specific
5	single	model	1	8	0.5767180789338731	specific
5	single	model	1	9	0.6225085253513524	specific
5	single	model	2	1	0.3345269308700586	specific
5	single	model	2	2	0.39876069598915714	specific
5	single	model	2	3	0.3650177373700286	specific
5	single	model	2	4	0.3344137590442834	specific
5	single	model	2	5	0.5161811708913204	specific
5	single	model	2	6	0.5126997247907844	specific
5	single	model	2	7	0.5611476117578363	specific
5	single	model	2	8	0.5664096305654748	specific
5	single	model	2	9	0.6371998757600046	specific
5	single	model	3	1	0.3215170884563813	specific
5	single	model	3	2	0.31295523903721867	specific
5	single	model	3	3	0.40742106450786597	specific
5	single	model	3	4	0.43005251683241214	specific
5	single	model	3	5	0.5097427321108502	specific
5	single	model	3	6	0.5056123066785015	specific
5	single	model	3	7	0.5560101529948073	specific
5	single	model	3	8	0.5213329955611768	specific
5	single	model	3	9	0.5633239269219511	specific
5	single	model	4	1	0.28838633892038323	specific
5	single	model	4	2	0.4807496438958489	specific
5	single	model	4	3	0.31165821700572927	specific
5	single	model	4	4	0.49154533237560033	specific
5	single	model	4	5	0.5241410567064645	specific
5	single	model	4	6	0.444285598066482	specific
5	single	model	4	7	0.5203761903488628	specific
5	single	model	4	8	0.5139679325561507	specific
5	single	model	4	9	0.5667007576150659	specific
5	single	model	5	1	0.2814087609559348	specific
5	single	model	5	2	0.44844460520805995	specific
5	single	model	5	3	0.39936907873861455	specific
5	single	model	5	4	0.30626314563825685	specific
5	single	model	5	5	0.5240517364367029	specific
5	single	model	5	6	0.4343327033861224	specific
5	single	model	5	7	0.4850455831657463	specific
5	single	model	5	8	0.5670670554020923	specific
5	single	model	5	9	0.6417331308676375	specific
5	single	model	6	1	0.33032694947614405	specific
5	single	model	6	2	0.38855022157641683	specific
5	single	model	6	3	0.4311102083974678	specific
5	single	model	6	4	0.3929294644356467	specific
5	single	model	6	5	0.45103923008554175	specific
5	single	model	6	6	0.5329676235237322	specific
5	single	model	6	7	0.500106077746324	specific
5	single	model	6	8	0.5783187169770002	specific
5	single	model	6	9	0.5913305787344818	specific
5	single	model	7	1	0.3541450763238031	specific
5	single	model	7	2	0.4013391495909199	specific
5	single	model	7	3	0.3710272032741945	specific
5	single	model	7	4	0.43981492497409885	specific
5	single	model	7	5	0.47482774441385817	specific
5	single	model	7	6	0.48452555311481654	specific
5	single	model	7	7	0.5350165712127684	specific
5	single	model	7	8	0.6306828465802651	specific
5	single	model	7	9	0.559471782508597	specific
5	single	model	8	1	0.2716916336911182	specific
5	single	model	8	2	0.27964422668647565	specific
5	single	model	8	3	0.4307269878502284	specific
5	single	model	8	4	0.45415932560177985	specific
5	single	model	8	5	0.5025048728669981	specific
5	single	model	8	6	0.5838511817482476	specific
5	single	model	8	7	0.5120961199674412	specific
5	single	model	8	8	0.6349039141058925	specific
5	single	model	8	9	0.5238623361096665	specific
5	single	model	9	1	0.31570518788548246	specific
5	single	model	9	2	0.4273556428735142	specific
5	single	model	9	3	0.4126324148346904	specific
5	single	model	9	4	0.3777223893369968	specific
5	single	model	9	5	0.5154336777468354	specific
5	single	model	9	6	0.45440821449661856	specific
5	single	model	9	7	0.496953899282916	specific
5	single	model	9	8	0.5385321314662346	specific
5	single	model	9	9	0.6483527144078833	specific
5	single	model_k1	0	1	0.374136666989341	specific
5	single	model_k1	0	2	0.35803168443731975	specific
5	single	model_k1	0	3	0.3680629868775677	specific
5	single	model_k1	0	4	0.40058509289956357	specific
5	single	model_k1	0	5	0.4613531338361621	specific
5	single	model_k1	0	6	0.5418174392517546	specific
5	single	model_k1	0	7	0.5075134598416495	specific
5	single	model_k1	0	8	0.5244599765371798	specific
5	single	model_k1	0	9	0.6400247935235727	specific
5	single	model_k1	1	1	0.2728412781658587	specific
5	single	model_k1	1	2	0.40924035691665495	specific
5	single	model_k1	1	3	0.4668167234080988	specific
5	single	model_k1	1	4	0.43004615651043115	specific
5	single	model_k1	1	5	0.4592643182718393	specific
5	single	model_k1	1	6	0.41203552986531794	specific
5	single	model_k1	1	7	0.4761837105373344	specific
5	single	model_k1	1	8	0.5767180789338731	specific
5	single	model_k1	1	9	0.6225085253513524	specific
5	single	model_k1	2	1	0.3345269308700586	specific
5	single	model_k1	2	2	0.39876069598915714	specific
5	single	model_k1	2	3	0.3650177373700286	specific
5	single	model_k1	2	4	0.3344137590442834	specific
5	single	model_k1	2	5	0.5161811708913204	specific
5	single	model_k1	2	6	0.5126997247907844	specific
5	single	model_k1	2	7	0.5611476117578363	specific
5	single	model_k1	2	8	0.5664096305654748	specific
5	single	model_k1	2	9	0.6371998757600046	specific
5	single	model_k1	3	1	0.3215170884563813	specific
5	single	model_k1	3	2	0.31295523903721867	specific
5	single	model_k1	3	3	0.40742106450786597	specific
5	single	model_k1	3	4	0.43005251683241214	specific
5	single	model_k1	3	5	0.5097427321108502	specific
5	single	model_k1	3	6	0.5056123066785015	specific
5	single	model_k1	3	7	0.5560101529948073	specific
5	single	model_k1	3	8	0.5213329955611768	specific
5	single	model_k1	3	9	0.5633239269219511	specific
5	single	model_k1	4	1	0.28838633892038323	specific
5	single	model_k1	4	2	0.4807496438958489	specific
5	single	model_k1	4	3	0.31165821700572927	specific
5	single	model_k1	4	4	0.49154533237560033	specific
5	single	model_k1	4	5	0.5241410567064645	specific
5	single	model_k1	4	6	0.444285598066482	specific
5	single	model_k1	4	7	0.5203761903488628	specific
5	single	model_k1	4	8	0.5139679325561507	specific
5	single	model_k1	4	9	0.5667007576150659	specific
5	single	model_k1	5	1	0.2814087609559348	specific
5	single	model_k1	5	2	0.44844460520805995	specific
5	single	model_k1	5	3	0.39936907873861455	specific
5	single	model_k1	5	4	0.30626314563825685	specific
5	single	model_k1	5	5	0.5240517364367029	specific
5	single	model_k1	5	6	0.4343327033861224	specific
5	single	model_k1	5	7	0.4850455831657463	specific
5	single	model_k1	5	8	0.5670670554020923	specific
5	single	model_k1	5	9	0.6417331308676375	specific
5	single	model_k1	6	1	0.33032694947614405	specific
5	single	model_k1	6	2	0.38855022157641683	specific
5	single	model_k1	6	3	0.4311102083974678	specific
5	single	model_k1	6	4	0.3929294644356467	specific
5	single	model_k1	6	5	0.45103923008554175	specific
5	single	model_k1	6	6	0.5329676235237322	specific
5	single	model_k1	6	7	0.500106077746324	specific
5	single	model_k1	6	8	0.5783187169770002	specific
5	single	model_k1	6	9	0.5913305787344818	specific
5	single	model_k1	7	1	0.3541450763238031	specific
5	single	model_k1	7	2	0.4013391495909199	specific
5	single	model_k1	7	3	0.3710272032741945	specific
5	single	model_k1	7	4	0.43981492497409885	specific
5	single	model_k1	7	5	0.47482774441385817	specific
5	single	model_k1	7	6	0.48452555311481654	specific
5	single	model_k1	7	7	0.5350165712127684	specific
5	single	model_k1	7	8	0.6306828465802651	specific
5	single	model_k1	7	9	0.559471782508597	specific
5	single	model_k1	8	1	0.2716916336911182	specific
5	single	model_k1	8	2	0.27964422668647565	specific
5	single	model_k1	8	3	0.4307269878502284	specific
5	single	model_k1	8	4	0.45415932560177985	specific
5	single	model_k1	8	5	0.5025048728669981	specific
5	single	model_k1	8	6	0.5838511817482476	specific
5	single	model_k1	8	7	0.5120961199674412	specific
5	single	model_k1	8	8	0.6349039141058925	specific
5	single	model_k1	8	9	0.5238623361096665	specific
5	single	model_k1	9	1	0.31570518788548246	specific
5	single	model_k1	9	2	0.4273556428735142	specific
5	single	model_k1	9	3	0.4126324148346904	specific
5	single	model_k1	9	4	0.3777223893369968	specific
5	single	model_k1	9	5	0.5154336777468354	specific
5	single	model_k1	9	6	0.45440821449661856	specific
5	single	model_k1	9	7	0.496953899282916	specific
5	single	model_k1	9	8	0.5385321314662346	specific
5	single	model_k1	9	9	0.6483527144078833	specific
6	dual	data	0	1	0.2727272727272727	specific
6	dual	data	0	2	0.38235294117647056	specific
6	dual	data	0	3	0.4444444444444444	specific
6	dual	data	0	4	0.3939393939393939	specific
6	dual	data	0	5	0.5405405405405406	specific
6	dual	data	0	6	0.48717948717948717	specific
6	dual	data	0	7	0.5806451612903226	specific
6	dual	data	0	8	0.7222222222222222	specific
6	dual	data	0	9	0.53125	specific
6	dual	data	1	1	0.4838709677419355	specific
6	dual	data	1	2	0.37142857142857144	specific
6	dual	data	1	3	0.4358974358974359	specific
6	dual	data	1	4	0.46875	specific
6	dual	data	1	5	0.5	specific
6	dual	data	1	6	0.5681818181818182	specific
6	dual	data	1	7	0.6521739130434783	specific
6	dual	data	1	8	0.7027027027027027	specific
6	dual	data	1	9	0.6521739130434783	specific
6	dual	data	2	1	0.4722222222222222	specific
6	dual	data	2	2	0.4827586206896552	specific
6	dual	data	2	3	0.44	specific
6	dual	data	2	4	0.4	specific
6	dual	data	2	5	0.5625	specific
6	dual	data	2	6	0.6428571428571429	specific
6	dual	data	2	7	0.4	specific
6	dual	data	2	8	0.6176470588235294	specific
6	dual	data	2	9	0.6944444444444444	specific
6	dual	data	3	1	0.3793103448275862	specific
6	dual	data	3	2	0.4166666666666667	specific
6	dual	data	3	3	0.3870967741935484	specific
6	dual	data	3	4	0.43902439024390244	specific
6	dual	data	3	5	0.39285714285714285	specific
6	dual	data	3	6	0.43243243243243246	specific
6	dual	data	3	7	0.6	specific
6	dual	data	3	8	0.6857142857142857	specific
6	dual	data	3	9	0.6578947368421053	specific
6	dual	data	4	1	0.34615384615384615	specific
6	dual	data	4	2	0.42105263157894735	specific
6	dual	data	4	3	0.5757575757575758	specific
6	dual	data	4	4	0.475	specific
6	dual	data	4	5	0.4	specific
6	dual	data	4	6	0.5217391304347826	specific
6	dual	data	4	7	0.5	specific
6	dual	data	4	8	0.5833333333333334	specific
6	dual	data	4	9	0.6363636363636364	specific
6	dual	data	5	1	0.2903225806451613	specific
6	dual	data	5	2	0.34285714285714286	specific
6	dual	data	5	3	0.5	specific
6	dual	data	5	4	0.43478260869565216	specific
6	dual	data	5	5	0.5277777777777778	specific
6	dual	data	5	6	0.6	specific
6	dual	data	5	7	0.48717948717948717	specific
6	dual	data	5	8	0.6206896551724138	specific
6	dual	data	5	9	0.6923076923076923	specific
6	dual	data	6	1	0.46875	specific
6	dual	data	6	2	0.3870967741935484	specific
6	dual	data	6	3	0.45454545454545453	specific
6	dual	data	6	4	0.45454545454545453	specific
6	dual	data	6	5	0.4666666666666667	specific
6	dual	data	6	6	0.3939393939393939	specific
6	dual	data	6	7	0.5405405405405406	specific
6	dual	data	6	8	0.6875	specific
6	dual	data	6	9	0.6923076923076923	specific
6	dual	data	7	1	0.4444444444444444	specific
6	dual	data	7	2	0.25	specific
6	dual	data	7	3	0.375	specific
6	dual	data	7	4	0.4722222222222222	specific
6	dual	data	7	5	0.3548387096774194	specific
6	dual	data	7	6	0.5555555555555556	specific
6	dual	data	7	7	0.5	specific
6	dual	data	7	8	0.7241379310344828	specific
6	dual	data	7	9	0.4722222222222222	specific
6	dual	data	8	1	0.41025641025641024	specific
6	dual	data	8	2	0.3333333333333333	specific
6	dual	data	8	3	0.42857142857142855	specific
6	dual	data	8	4	0.39473684210526316	specific
6	dual	data	8	5	0.625	specific
6	dual	data	8	6	0.6756756756756757	specific
6	dual	data	8	7	0.4857142857142857	specific
6	dual	data	8	8	0.38461538461538464	specific
6	dual	data	8	9	0.7307692307692307	specific
6	dual	data	9	1	0.25	specific
6	dual	data	9	2	0.47058823529411764	specific
6	dual	data	9	3	0.34285714285714286	specific
6	dual	data	9	4	0.5263157894736842	specific
6	dual	data	9	5	0.47368421052631576	specific
6	dual	data	9	6	0.5641025641025641	specific
6	dual	data	9	7	0.5517241379310345	specific
6	dual	data	9	8	0.6071428571428571	specific
6	dual	data	9	9	0.7096774193548387	specific
6	dual	model	0	1	0.3431621367717688	specific
6	dual	model	0	2	0.40739831261207277	specific
6	dual	model	0	3	0.4385652216891191	specific
6	dual	model	0	4	0.43383187478960583	specific
6	dual	model	0	5	0.44773354202338095	specific
6	dual	model	0	6	0.466909099679022	specific
6	dual	model	0	7	0.50756389646052	specific
6	dual	model	0	8	0.6935418566723666	specific
6	dual	model	0	9	0.6567627911337899	specific
6	dual	model	1	1	0.43916910241604834	specific
6	dual	model	1	2	0.38414172354652265	specific
6	dual	model	1	3	0.457993904839582	specific
6	dual	model	1	4	0.43853458094562	specific
6	dual	model	1	5	0.5459931178002406	specific
6	dual	model	1	6	0.5558141392303273	specific
6	dual	model	1	7	0.6256237208316715	specific
6	dual	model	1	8	0.5901346424539419	specific
6	dual	model	1	9	0.6345242792755871	specific
6	dual	model	2	1	0.42451544518657897	specific
6	dual	model	2	2	0.3244235060504593	specific
6	dual	model	2	3	0.4129358645763013	specific
6	dual	model	2	4	0.41905848531778966	specific
6	dual	model	2	5	0.4841667291170181	specific
6	dual	model	2	6	0.6533260841440518	specific
6	dual	model	2	7	0.5196887473411641	specific
6	dual	model	2	8	0.612391291647188	specific
6	dual	model	2	9	0.6739234205310385	specific
6	dual	model	3	1	0.3823609372537615	specific
6	dual	model	3	2	0.4089392350842045	specific
6	dual	model	3	3	0.45354407634882293	specific
6	dual	model	3	4	0.4384311047599355	specific
6	dual	model	3	5	0.5021419270314331	specific
6	dual	model	3	6	0.4929173505084226	specific
6	dual	model	3	7	0.5291467818110889	specific
6	dual	model	3	8	0.6266544882370247	specific
6	dual	model	3	9	0.665680640575036	specific
6	dual	model	4	1	0.3317848751575897	specific
6	dual	model	4	2	0.435992277548166	specific
6	dual	model	4	3	0.45263899257507934	specific
6	dual	model	4	4	0.5316907529226477	specific
6	dual	model	4	5	0.44407125952167437	specific
6	dual	model	4	6	0.5627835629801442	specific
6	dual	model	4	7	0.5381129469241546	specific
6	dual	model	4	8	0.5790203422359399	specific
6	dual	model	4	9	0.683418199595845	specific
6	dual	model	5	1	0.2895506539088432	specific
6	dual	model	5	2	0.3956667131901506	specific
6	dual	model	5	3	0.44683868952413947	specific
6	dual	model	5	4	0.37095475228463176	specific
6	dual	model	5	5	0.4817291429515487	specific
6	dual	model	5	6	0.5213628323935723	specific
6	dual	model	5	7	0.5366332434918714	specific
6	dual	model	5	8	0.6774594904626746	specific
6	dual	model	5	9	0.6317504165956476	specific
6	dual	model	6	1	0.44307884615427107	specific
6	dual	model	6	2	0.32659573340681125	specific
6	dual	model	6	3	0.4647599811204328	specific
6	dual	model	6	4	0.4564535940704653	specific
6	dual	model	6	5	0.4958266683555689	specific
6	dual	model	6	6	0.48032776662263105	specific
6	dual	model	6	7	0.5777161768002448	specific
6	dual	model	6	8	0.6120277662354379	specific
6	dual	model	6	9	0.7107256033926256	specific
6	dual	model	7	1	0.3408186800751102	specific
6	dual	model	7	2	0.3762798538964641	specific
6	dual	model	7	3	0.39536368435585256	specific
6	dual	model	7	4	0.41244323492473456	specific
6	dual	model	7	5	0.41474043577324887	specific
6	dual	model	7	6	0.6087632910619152	specific
6	dual	model	7	7	0.4883912419918975	specific
6	dual	model	7	8	0.615141453828662	specific
6	dual	model	7	9	0.616316726211152	specific
6	dual	model	8	1	0.38958357420875767	specific
6	dual	model	8	2	0.3758334609990929	specific
6	dual	model	8	3	0.5495573359869829	specific
6	dual	model	8	4	0.39059830165578013	specific
6	dual	model	8	5	0.5631209760216831	specific
6	dual	model	8	6	0.6175299523324148	specific
6	dual	model	8	7	0.48725817474021654	specific
6	dual	model	8	8	0.5153752864751067	specific
6	dual	model	8	9	0.6157555761669207	specific
6	dual	model	9	1	0.3598569963324988	specific
6	dual	model	9	2	0.3715231397252245	specific
6	dual	model	9	3	0.42664788917609114	specific
6	dual	model	9	4	0.5896029285039569	specific
6	dual	model	9	5	0.5365109865438269	specific
6	dual	model	9	6	0.4506457674860834	specific
6	dual	model	9	7	0.5814305999495911	specific
6	dual	model	9	8	0.5973268581720904	specific
6	dual	model	9	9	0.6252648298539999	specific
6	dual	model_k1	0	1	0.3431621367717688	specific
6	dual	model_k1	0	2	0.40739831261207277	specific
6	dual	model_k1	0	3	0.4385652216891191	specific
6	dual	model_k1	0	4	0.43383187478960583	specific
6	dual	model_k1	0	5	0.44773354202338095	specific
6	dual	model_k1	0	6	0.466909099679022	specific
6	dual	model_k1	0	7	0.50756389646052	specific
6	dual	model_k1	0	8	0.6935418566723666	specific
6	dual	model_k1	0	9	0.6567627911337899	specific
6	dual	model_k1	1	1	0.43916910241604834	specific
6	dual	model_k1	1	2	0.38414172354652265	specific
6	dual	model_k1	1	3	0.457993904839582	specific
6	dual	model_k1	1	4	0.43853458094562	specific
6	dual	model_k1	1	5	0.5459931178002406	specific
6	dual	model_k1	1	6	0.5558141392303273	specific
6	dual	model_k1	1	7	0.6256237208316715	specific
6	dual	model_k1	1	8	0.5901346424539419	specific
6	dual	model_k1	1	9	0.6345242792755871	specific
6	dual	model_k1	2	1	0.42451544518657897	specific
6	dual	model_k1	2	2	0.3244235060504593	specific
6	dual	model_k1	2	3	0.4129358645763013	specific
6	dual	model_k1	2	4	0.41905848531778966	specific
6	dual	model_k1	2	5	0.4841667291170181	specific
6	dual	model_k1	2	6	0.6533260841440518	specific
6	dual	model_k1	2	7	0.5196887473411641	specific
6	dual	model_k1	2	8	0.612391291647188	specific
6	dual	model_k1	2	9	0.6739234205310385	specific
6	dual	model_k1	3	1	0.3823609372537615	specific
6	dual	model_k1	3	2	0.4089392350842045	specific
6	dual	model_k1	3	3	0.45354407634882293	specific
6	dual	model_k1	3	4	0.4384311047599355	specific
6	dual	model_k1	3	5	0.5021419270314331	specific
6	dual	model_k1	3	6	0.4929173505084226	specific
6	dual	model_k1	3	7	0.5291467818110889	specific
6	dual	model_k1	3	8	0.6266544882370247	specific
6	dual	model_k1	3	9	0.665680640575036	specific
6	dual	model_k1	4	1	0.3317848751575897	specific
6	dual	model_k1	4	2	0.435992277548166	specific
6	dual	model_k1	4	3	0.45263899257507934	specific
6	dual	model_k1	4	4	0.5316907529226477	specific
6	dual	model_k1	4	5	0.44407125952167437	specific
6	dual	model_k1	4	6	0.5627835629801442	specific
6	dual	model_k1	4	7	0.5381129469241546	specific
6	dual	model_k1	4	8	0.5790203422359399	specific
6	dual	model_k1	4	9	0.683418199595845	specific
6	dual	model_k1	5	1	0.2895506539088432	specific
6	dual	model_k1	5	2	0.3956667131901506	specific
6	dual	model_k1	5	3	0.44683868952413947	specific
6	dual	model_k1	5	4	0.37095475228463176	specific
6	dual	model_k1	5	5	0.4817291429515487	specific
6	dual	model_k1	5	6	0.5213628323935723	specific
6	dual	model_k1	5	7	0.5366332434918714	specific
6	dual	model_k1	5	8	0.6774594904626746	specific
6	dual	model_k1	5	9	0.6317504165956476	specific
6	dual	model_k1	6	1	0.44307884615427107	specific
6	dual	model_k1	6	2	0.32659573340681125	specific
6	dual	model_k1	6	3	0.4647599811204328	specific
6	dual	model_k1	6	4	0.4564535940704653	specific
6	dual	model_k1	6	5	0.4958266683555689	specific
6	dual	model_k1	6	6	0.48032776662263105	specific
6	dual	model_k1	6	7	0.5777161768002448	specific
6	dual	model_k1	6	8	0.6120277662354379	specific
6	dual	model_k1	6	9	0.7107256033926256	specific
6	dual	model_k1	7	1	0.3408186800751102	specific
6	dual	model_k1	7	2	0.3762798538964641	specific
6	dual	model_k1	7	3	0.39536368435585256	specific
6	dual	model_k1	7	4	0.41244323492473456	specific
6	dual	model_k1	7	5	0.41474043577324887	specific
6	dual	model_k1	7	6	0.6087632910619152	specific
6	dual	model_k1	7	7	0.4883912419918975	specific
6	dual	model_k1	7	8	0.615141453828662	specific
6	dual	model_k1	7	9	0.616316726211152	specific
6	dual	model_k1	8	1	0.38958357420875767	specific
6	dual	model_k1	8	2	0.3758334609990929	specific
6	dual	model_k1	8	3	0.5495573359869829	specific
6	dual	model_k1	8	4	0.39059830165578013	specific
6	dual	model_k1	8	5	0.5631209760216831	specific
6	dual	model_k1	8	6	0.6175299523324148	specific
6	dual	model_k1	8	7	0.48725817474021654	specific
6	dual	model_k1	8	8	0.5153752864751067	specific
6	dual	model_k1	8	9	0.6157555761669207	specific
6	dual	model_k1	9	1	0.3598569963324988	specific
6	dual	model_k1	9	2	0.3715231397252245	specific
6	dual	model_k1	9	3	0.42664788917609114	specific
6	dual	model_k1	9	4	0.5896029285039569	specific
6	dual	model_k1	9	5	0.5365109865438269	specific
6	dual	model_k1	9	6	0.4506457674860834	specific
6	dual	model_k1	9	7	0.5814305999495911	specific
6	dual	model_k1	9	8	0.5973268581720904	specific
6	dual	model_k1	9	9	0.6252648298539999	specific
6	single	data	0	1	0.4090909090909091	specific
6	single	data	0	2	0.47058823529411764	specific
6	single	data	0	3	0.3888888888888889	specific
6	single	data	0	4	0.3939393939393939	specific
6	single	data	0	5	0.4864864864864865	specific
6	single	data	0	6	0.5128205128205128	specific
6	single	data	0	7	0.45161290322580644	specific
6	single	data	0	8	0.5277777777777778	specific
6	single	data	0	9	0.71875	specific
6	single	data	1	1	0.45161290322580644	specific
6	single	data	1	2	0.3142857142857143	specific
6	single	data	1	3	0.5897435897435898	specific
6	single	data	1	4	0.59375	specific
6	single	data	1	5	0.2777777777777778	specific
6	single	data	1	6	0.4318181818181818	specific
6	single	data	1	7	0.6521739130434783	specific
6	single	data	1	8	0.6216216216216216	specific
6	single	data	1	9	0.5217391304347826	specific
6	single	data	2	1	0.3888888888888889	specific
6	single	data	2	2	0.41379310344827586	specific
6	single	data	2	3	0.56	specific
6	single	data	2	4	0.5555555555555556	specific
6	single	data	2	5	0.59375	specific
6	single	data	2	6	0.4642857142857143	specific
6	single	data	2	7	0.4	specific
6	single	data	2	8	0.5294117647058824	specific
6	single	data	2	9	0.4722222222222222	specific
6	single	data	3	1	0.5172413793103449	specific
6	single	data	3	2	0.5	specific
6	single	data	3	3	0.5483870967741935	specific
6	single	data	3	4	0.4878048780487805	specific
6	single	data	3	5	0.4642857142857143	specific
6	single	data	3	6	0.40540540540540543	specific
6	single	data	3	7	0.44	specific
6	single	data	3	8	0.4857142857142857	specific
6	single	data	3	9	0.5263157894736842	specific
6	single	data	4	1	0.38461538461538464	specific
6	single	data	4	2	0.47368421052631576	specific
6	single	data	4	3	0.45454545454545453	specific
6	single	data	4	4	0.375	specific
6	single	data	4	5	0.5666666666666667	specific
6	single	data	4	6	0.4782608695652174	specific
6	single	data	4	7	0.5	specific
6	single	data	4	8	0.5555555555555556	specific
6	single	data	4	9	0.5681818181818182	specific
6	single	data	5	1	0.5806451612903226	specific
6	single	data	5	2	0.42857142857142855	specific
6	single	data	5	3	0.42857142857142855	specific
6	single	data	5	4	0.30434782608695654	specific
6	single	data	5	5	0.5	specific
6	single	data	5	6	0.275	specific
6	single	data	5	7	0.5128205128205128	specific
6	single	data	5	8	0.6896551724137931	specific
6	single	data	5	9	0.6410256410256411	specific
6	single	data	6	1	0.4375	specific
6	single	data	6	2	0.3870967741935484	specific
6	single	data	6	3	0.36363636363636365	specific
6	single	data	6	4	0.42424242424242425	specific
6	single	data	6	5	0.43333333333333335	specific
6	single	data	6	6	0.6363636363636364	specific
6	single	data	6	7	0.43243243243243246	specific
6	single	data	6	8	0.5625	specific
6	single	data	6	9	0.6666666666666666	specific
6	single	data	7	1	0.19444444444444445	specific
6	single	data	7	2	0.4	specific
6	single	data	7	3	0.4166666666666667	specific
6	single	data	7	4	0.5555555555555556	specific
6	single	data	7	5	0.45161290322580644	specific
6	single	data	7	6	0.4166666666666667	specific
6	single	data	7	7	0.59375	specific
6	single	data	7	8	0.5862068965517241	specific
6	single	data	7	9	0.7777777777777778	specific
6	single	data	8	1	0.3333333333333333	specific
6	single	data	8	2	0.28205128205128205	specific
6	single	data	8	3	0.39285714285714285	specific
6	single	data	8	4	0.5263157894736842	specific
6	single	data	8	5	0.53125	specific
6	single	data	8	6	0.5135135135135135	specific
6	single	data	8	7	0.6285714285714286	specific
6	single	data	8	8	0.6538461538461539	specific
6	single	data	8	9	0.6153846153846154	specific
6	single	data	9	1	0.35714285714285715	specific
6	single	data	9	2	0.35294117647058826	specific
6	single	data	9	3	0.3142857142857143	specific
6	single	data	9	4	0.15789473684210525	specific
6	single	data	9	5	0.5789473684210527	specific
6	single	data	9	6	0.5897435897435898	specific
6	single	data	9	7	0.5517241379310345	specific
6	single	data	9	8	0.7857142857142857	specific
6	single	data	9	9	0.7741935483870968	specific
6	single	model	0	1	0.34684418235658937	specific
6	single	model	0	2	0.4085945959813454	specific
6	single	model	0	3	0.46092798096396276	specific
6	single	model	0	4	0.4678902888426739	specific
6	single	model	0	5	0.4987598861893386	specific
6	single	model	0	6	0.5003405745892036	specific
6	single	model	0	7	0.4559573524747703	specific
6	single	model	0	8	0.5233546766132463	specific
6	single	model	0	9	0.6718716681336754	specific
6	single	model	1	1	0.41778510394367274	specific
6	single	model	1	2	0.3607643134853241	specific
6	single	model	1	3	0.5101203222913028	specific
6	single	model	1	4	0.46312764194490147	specific
6	single	model	1	5	0.42041701595292347	specific
6	single	model	1	6	0.5152767806015192	specific
6	single	model	1	7	0.54717461561985	specific
6	single	model	1	8	0.5706464233578282	specific
6	single	model	1	9	0.6174053015074914	specific
6	single	model	2	1	0.3666462896626929	specific
6	single	model	2	2	0.42540704632560655	specific
6	single	model	2	3	0.4478165510536147	specific
