subject	stream	loss	BIC	AIC	bias	kappa	leakage	noise	bias0	kappa0	leakage0	noise0	x0_type	method
1	single	199.97544495471567	222.79057485334047	207.97544495471567	0.036687068891199465	0.44860159027453106	-0.05926873110199724	0.7395275073185781	0.0	1.0	0.0	0.1	fixed	Nelder-Mead
1	dual	272.9490871718383	295.76421707046313	280.9490871718383	0.28610171350123736	1.5945827834385877	0.07861806660362516	0.9738187905726619	0.0	1.0	0.0	0.1	fixed	Nelder-Mead
2	single	252.7175407630333	275.53267066165813	260.7175407630333	-0.00043693231050814004	0.7449373281381637	0.0017134351672302799	0.9679960462693149	0.0	1.0	0.0	0.1	fixed	Nelder-Mead
2	dual	254.36016017922296	277.17529007784776	262.36016017922293	0.5	5.0	0.03844843406627822	3.0	0.0	1.0	0.0	0.1	fixed	Nelder-Mead
3	single	234.71767684344496	257.53280674206974	242.71767684344496	0.019472595542943595	1.0393379161384089	0.04483870411922081	0.785397110056913	0.0	1.0	0.0	0.1	fixed	Nelder-Mead
3	dual	303.2934125029302	326.10854240155504	311.2934125029302	0.03576747993651168	5.0	0.13684514574685652	1.0833634437353323	0.0	1.0	0.0	0.1	fixed	Nelder-Mead
4	single	237.45597512818733	260.27110502681217	245.45597512818733	0.05440239841740467	1.2674713540033353	-0.047158451104172015	0.8156792905302385	0.0	1.0	0.0	0.1	fixed	Nelder-Mead
4	dual	250.0389690779432	272.854098976568	258.0389690779432	-0.2463315477369089	0.7513498047609593	-0.02953097063792525	0.8874080829540771	0.0	1.0	0.0	0.1	fixed	Nelder-Mead
5	single	250.33521080587636	273.15034070450116	258.3352108058764	-0.020284169815227522	1.4252612847694106	0.06173806056561761	0.7194271885494814	0.0	1.0	0.0	0.1	fixed	Nelder-Mead
5	dual	269.025474446642	291.8406043452668	277.025474446642	0.1326457386849011	2.27129211712338	0.03935987025375091	0.8141544553895088	0.0	1.0	0.0	0.1	fixed	Nelder-Mead
6	single	347.82564574523724	370.64077564386207	355.82564574523724	0.002449385989087996	5.0	0.18056360050343528	1.4919578391728994	0.0	1.0	0.0	0.1	fixed	Nelder-Mead
6	dual	311.72009356371996	334.5352234623448	319.72009356371996	-0.21061456418593363	0.8317671838497886	0.030094169622810807	1.4239560737717123	0.0	1.0	0.0	0.1	fixed	Nelder-Mead
7	single	162.56033756936046	185.37546746798526	170.56033756936046	-0.000433100310935525	0.3144192996683796	0.011613050774783373	0.5751649914840531	0.0	1.0	0.0	0.1	fixed	Nelder-Mead
7	dual	258.16319972057295	280.9783296191978	266.16319972057295	0.45104615976592505	2.2481155915801105	0.04838400331897485	1.0954192331011912	0.0	1.0	0.0	0.1	fixed	Nelder-Mead
8	single	222.72351233046146	245.53864222908626	230.72351233046146	0.0012422527731589025	1.1185786499297508	-0.01637873687028373	0.7091354172009938	0.0	1.0	0.0	0.1	fixed	Nelder-Mead
8	dual	265.4375792925914	288.25270919121624	273.4375792925914	0.4900768211827119	2.557480199717745	0.00012794420514451103	1.288143624836923	0.0	1.0	0.0	0.1	fixed	Nelder-Mead
9	single	218.87983683462576	241.69496673325057	226.87983683462576	-0.028547786738504756	0.7007367832567967	0.029775937333084264	0.7888226964652101	0.0	1.0	0.0	0.1	fixed	Nelder-Mead
9	dual	271.3375518666558	294.1526817652806	279.3375518666558	-0.24964703722723824	0.6076490496982172	0.09035693821487756	1.1108696729787635	0.0	1.0	0.0	0.1	fixed	Nelder-Mead
10	single	263.32208797405394	286.1372178726788	271.32208797405394	-0.04360040228485985	0.7401636749767289	-0.02894992209099287	1.0017440425100828	0.0	1.0	0.0	0.1	fixed	Nelder-Mead
10	dual	302.757593056913	325.57272295553776	310.757593056913	0.021226597321267967	0.6352247007691632	0.036755702417865244	1.4209141767663032	0.0	1.0	0.0	0.1	fixed	Nelder-Mead
11	single	257.75008035837175	280.5652102569966	265.75008035837175	1.1772673982865243e-19	0.022917334044760942	-0.019764690351080062	1.3961905214402806	0.0	1.0	0.0	0.1	fixed	Nelder-Mead
11	dual	339.07407467568305	361.8892045743079	347.07407467568305	0.3203834262511016	5.0	0.034310108521697864	3.0	0.0	1.0	0.0	0.1	fixed	Nelder-Mead
12	single	219.02289483749786	241.83802473612266	227.02289483749786	0.06425233929914759	0.8000038255214876	-0.03592485576584241	0.8250745655493563	0.0	1.0	0.0	0.1	fixed	Nelder-Mead
12	dual	255.63109740928115	278.44622730790593	263.63109740928115	-0.49145334652853456	0.4965491910766952	0.013012911042971805	0.9247289687193873	0.0	1.0	0.0	0.1	fixed	Nelder-Mead
13	single	127.48618040467377	150.30131030329858	135.48618040467377	-0.0024645807890655816	0.09300017981101605	-0.004777145204429192	0.5805763060260876	0.0	1.0	0.0	0.1	fixed	Nelder-Mead
13	dual	249.82571191258813	272.6408418112129	257.82571191258813	-0.4999998373429843	0.5470328179904007	0.04443048122993845	0.8430372931405687	0.0	1.0	0.0	0.1	fixed	Nelder-Mead
14	single	266.23281745360885	289.0479473522337	274.23281745360885	0.016806724198706054	0.4271564180505909	0.05262668067281055	1.1264987872298309	0.0	1.0	0.0	0.1	fixed	Nelder-Mead
14	dual	253.96693558356995	276.78206548219475	261.9669355835699	0.041533232983911345	1.5362946805174238	0.11581356705764083	0.8511797952619979	0.0	1.0	0.0	0.1	fixed	Nelder-Mead
16	single	312.36125407269526	335.1763839713201	320.36125407269526	0.0932841719606274	1.4348406971361176	-0.05101158886690507	1.435000460526761	0.0	1.0	0.0	0.1	fixed	Nelder-Mead
