subject	stream	loss	BIC	AIC	bias	kappa	leakage	noise	bias0	kappa0	leakage0	noise0	x0_type	method
13	dual	358.9711616090517	376.0825090330203	364.9711616090517	0.23860596807436119	1.4712240654480269	0.0	1.4060819669038034	0.0	1.4000000000000001	0.0	0.9	specific	Nelder-Mead
13	single	314.51730862301207	331.62865604698067	320.51730862301207	-0.05377944541875425	0.041624677942271204	0.0	1.5437905090674122	-0.3	1.8	0.0	0.9	specific	Nelder-Mead
14	dual	377.78151621975564	394.89286364372424	383.78151621975564	0.09264451532740774	1.2394079356918688	0.0	1.8133099169236693	0.1	1.0	0.0	0.2	specific	Nelder-Mead
14	single	375.2977717704106	392.4091191943792	381.2977717704106	0.07936841288026614	0.4196801792416788	0.0	2.0930433169921043	0.3	0.8	0.0	0.1	specific	Nelder-Mead
16	dual	379.0208756938555	396.1322231178241	385.0208756938555	0.17311063916978917	3.3274001994438502	0.0	1.8573686427816347	0.1	1.0	0.0	0.2	specific	Nelder-Mead
16	single	352.6431053691208	369.7544527930894	358.6431053691208	0.183852729879447	1.6686464347576315	0.0	1.5876223277455312	-0.1	1.0	0.0	0.5	specific	Nelder-Mead
17	dual	348.33196340200345	365.44331082597205	354.33196340200345	0.2134178884245868	1.5090048121860766	0.0	1.2629882305822002	-0.2	1.8	0.0	1.0	specific	Nelder-Mead
17	single	327.00506070159565	344.11640812556425	333.00506070159565	0.03740389117289859	1.0715042136717001	0.0	1.0327206816490717	0.2	1.2	0.0	1.0	specific	Nelder-Mead
18	dual	385.25856464692697	402.36991207089557	391.25856464692697	-0.019586861817245782	2.043091823863257	0.0	1.7949447740389923	-0.1	2.0	0.0	0.7000000000000001	specific	Nelder-Mead
18	single	333.7101266937316	350.8214741177002	339.7101266937316	0.05194194151552087	2.1414054373523648	0.0	1.0019024804226593	-0.1	1.8	0.0	0.30000000000000004	specific	Nelder-Mead
19	dual	376.6105710165961	393.7219184405647	382.6105710165961	-0.2493618966575349	0.3696394893623349	0.0	2.2172422360837674	0.0	1.0	0.0	0.7000000000000001	specific	Nelder-Mead
19	single	342.74384317893094	359.85519060289954	348.74384317893094	0.1633193124955759	1.629627892115578	0.0	1.3321359282380323	0.2	1.2	0.0	0.9	specific	Nelder-Mead
20	dual	397.1443023819053	414.2556498058739	403.1443023819053	0.20379408497455784	1.5982962565750185	0.0	2.644061238067062	0.3	0.8	0.0	0.8	specific	Nelder-Mead
20	single	363.11929776919425	380.23064519316284	369.11929776919425	0.14001966073634203	0.643542006027253	0.0	1.7284398804226542	0.0	0.4	0.0	0.4	specific	Nelder-Mead
21	dual	386.00464164884363	403.1159890728122	392.00464164884363	-0.4341570878574813	0.6898199477256254	0.0	2.404532452279473	-0.1	1.6	0.0	0.1	specific	Nelder-Mead
21	single	323.96614464427574	341.07749206824434	329.96614464427574	0.06294443386847595	1.2517778101838117	0.0	1.0288027258253676	-0.1	1.2	0.0	0.8	specific	Nelder-Mead
22	dual	363.3978437027906	380.5091911267592	369.3978437027906	0.14447893947997476	5.0	0.0	1.6406526084575268	-0.2	0.4	0.0	0.4	specific	Nelder-Mead
22	single	336.09657990366725	353.20792732763584	342.09657990366725	0.0837126286428862	1.0945507418493374	0.0	1.207614009119568	0.2	0.4	0.0	0.30000000000000004	specific	Nelder-Mead
24	dual	324.2818228355311	341.3931702594997	330.2818228355311	0.13547370105025563	3.479985249693901	0.0	0.8956173439336206	0.4	0.6000000000000001	0.0	0.8	specific	Nelder-Mead
24	single	307.39876966150825	324.51011708547685	313.39876966150825	0.02256002323591759	1.1085136841840946	0.0	0.8893387511955052	-0.4	0.4	0.0	0.9	specific	Nelder-Mead
25	dual	386.51977282520943	403.631120249178	392.51977282520943	0.11846048512608498	5.0	0.0	2.1456227472920384	-0.2	1.4000000000000001	0.0	0.7000000000000001	specific	Nelder-Mead
25	single	317.6908145938486	334.8021620178172	323.6908145938486	-0.036594476124855654	1.3048625772422802	0.0	0.9394058583983931	-0.3	0.8	0.0	0.9	specific	Nelder-Mead
26	dual	363.7448145632991	380.8561619872677	369.7448145632991	0.09276353411081573	0.5189806077973971	0.0	1.8309273260017265	0.3	1.4000000000000001	0.0	0.7000000000000001	specific	Nelder-Mead
26	single	329.02938720046905	346.14073462443764	335.02938720046905	0.12971803035703472	0.9218387778260859	0.0	1.1997505708465677	0.0	1.8	0.0	1.0	specific	Nelder-Mead
27	dual	400.2229619174817	417.3343093414503	406.2229619174817	0.2256530268150702	0.8532754758912382	0.0	3.0	-0.1	2.0	0.0	0.9	specific	Nelder-Mead
27	single	359.08414957986577	376.19549700383436	365.08414957986577	0.1663329016685634	0.5009062969228122	0.0	1.8902201249861164	0.2	2.0	0.0	0.4	specific	Nelder-Mead
28	dual	395.88075475067177	412.99210217464037	401.88075475067177	-0.05746361693358876	2.6687922486915263	0.0	2.296472109048259	0.4	1.2	0.0	0.2	specific	Nelder-Mead
28	single	340.2852830181357	357.3966304421043	346.2852830181357	0.11417978179167336	0.5731864185394857	0.0	1.4246476523480631	-0.2	0.8	0.0	0.2	specific	Nelder-Mead
29	dual	396.4061532827515	413.5175007067201	402.4061532827515	-0.5	0.3308050938009428	0.0	3.0	-0.1	1.8	0.0	0.4	specific	Nelder-Mead
29	single	337.7558296316654	354.867177055634	343.7558296316654	0.12597845574457733	0.4784499661059768	0.0	1.3661312745571697	0.0	0.4	0.0	0.30000000000000004	specific	Nelder-Mead
30	dual	373.0171086367795	390.1284560607481	379.0171086367795	0.1469165779888803	3.919772519537726	0.0	1.6811082404379527	0.4	0.4	0.0	0.7000000000000001	specific	Nelder-Mead
30	single	304.869438146019	321.9807855699876	310.869438146019	-0.00858111327531785	0.8656732112620493	0.0	0.8888690072715784	-0.2	0.6000000000000001	0.0	0.6	specific	Nelder-Mead
31	dual	374.99832916376386	392.10967658773245	380.99832916376386	0.1252607243522446	2.292129784585024	0.0	1.6033770442094946	-0.1	1.0	0.0	0.5	specific	Nelder-Mead
31	single	311.595542964858	328.7068903888266	317.595542964858	-0.00015774298120515193	0.5000664741044611	0.0	1.0115536609324272	0.3	0.2	0.0	0.9	specific	Nelder-Mead
32	dual	331.39240244771133	348.50374987167993	337.39240244771133	-0.08310625350944631	0.9142898160801641	0.0	1.1199476724064725	0.4	0.8	0.0	0.2	specific	Nelder-Mead
32	single	338.10094205064655	355.21228947461515	344.10094205064655	0.0917371020970871	1.3217738672241666	0.0	1.1816136326950604	0.3	2.0	0.0	0.2	specific	Nelder-Mead
