subject	stream	loss	BIC	AIC	bias	kappa	leakage	noise	bias0	kappa0	leakage0	noise0	x0_type	method
8	dual	395.5783752485312	412.6897226724998	401.5783752485312	0.09887127225532207	0.8535174923723651	0.0	1.2883144402528166	-0.2	0.2	0.0	0.9	specific	Nelder-Mead
8	single	398.4710511938547	415.5823986178233	404.4710511938547	0.5	0.2398603192345652	0.0	1.786372579334572	0.3	2.0	0.0	0.9	specific	Nelder-Mead
9	dual	411.0705539174537	428.1819013414223	417.0705539174537	0.17407197666073912	0.3210487184865388	0.0	3.0	-0.4	0.4	0.0	0.9	specific	Nelder-Mead
9	single	397.90927155833833	415.0206189823069	403.90927155833833	-0.4998898094983272	0.223850035987884	0.0	1.7275350023301712	0.0	0.2	0.0	0.30000000000000004	specific	Nelder-Mead
10	dual	405.7285605393745	422.8399079633431	411.7285605393745	0.02432723091019455	4.781725805074851	0.0	1.3908636887959864	-0.2	1.6	0.0	0.5	specific	Nelder-Mead
10	single	389.1855105358573	406.2968579598259	395.1855105358573	-0.5	0.39598898228166224	0.0	1.3454722250048612	0.0	0.8	0.0	0.2	specific	Nelder-Mead
11	dual	410.26622282800884	427.37757025197743	416.26622282800884	0.18489687138175037	5.0	0.0	3.0	0.1	1.0	0.0	0.5	specific	Nelder-Mead
11	single	386.7910269623341	403.9023743863027	392.7910269623341	0.2485170235633426	0.07372934781503275	0.0	1.454036522790589	0.2	0.6000000000000001	0.0	1.0	specific	Nelder-Mead
12	dual	400.6493096264393	417.7606570504079	406.6493096264393	-0.25	0.0	0.0	2.0467417784576467	0.1	0.2	0.0	0.30000000000000004	specific	Nelder-Mead
12	single	367.52001292316436	384.63136034713295	373.52001292316436	0.5	1.8669897271681304	0.0	1.0272583272792488	0.2	0.4	0.0	0.5	specific	Nelder-Mead
13	dual	411.1918697664671	428.3032171904357	417.1918697664671	0.04713173807903666	0.21985570369407997	0.0	3.0	-0.1	2.0	0.0	0.5	specific	Nelder-Mead
13	single	400.2653907580524	417.376738182021	406.2653907580524	-0.49771165174179954	0.21500113856531222	0.0	1.8852002882423229	-0.2	0.4	0.0	0.5	specific	Nelder-Mead
14	dual	409.7993068598057	426.9106542837743	415.7993068598057	-0.5	0.0	0.0	2.9999999999999782	0.4	2.0	0.0	0.2	specific	Nelder-Mead
14	single	405.1941440027723	422.3054914267409	411.1941440027723	0.49420097142241004	0.28014176788160045	0.0	2.2593230522294383	0.1	1.8	0.0	0.8	specific	Nelder-Mead
16	dual	402.6713147468653	419.7826621708339	408.6713147468653	-0.03262566739391656	2.781067251957729	0.0	1.1256918135237461	0.3	1.6	0.0	0.5	specific	Nelder-Mead
16	single	389.6410287883243	406.7523762122929	395.6410287883243	0.5	2.008280974665899	0.0	1.5374032077595055	0.2	1.6	0.0	0.6	specific	Nelder-Mead
17	dual	410.84945820096505	427.96080562493364	416.84945820096505	0.2653133751231503	3.451596119479513	0.0	3.0	0.4	1.2	0.0	0.2	specific	Nelder-Mead
17	single	398.3774532627524	415.488800686721	404.3774532627524	3.2892470595930716e-59	0.013648275432399687	0.0	1.9290513871462487	0.0	0.2	0.0	0.8	specific	Nelder-Mead
18	dual	413.68364549807427	430.79499292204287	419.68364549807427	0.18826046000785113	2.2211431447827277	0.0	3.0	0.0	0.4	0.0	0.2	specific	Nelder-Mead
18	single	395.2103278389267	412.32167526289527	401.2103278389267	0.18400291273317473	3.8746836626275987	0.0	1.2063266286454646	-0.4	1.2	0.0	0.1	specific	Nelder-Mead
19	dual	397.9174894212125	415.0288368451811	403.9174894212125	0.19807297815265207	2.926856841611615	0.0	1.3714702892399226	-0.1	2.0	0.0	0.2	specific	Nelder-Mead
19	single	401.55247854452966	418.66382596849826	407.55247854452966	0.5	1.379967874962512	0.0	1.9698723887268392	-0.3	1.0	0.0	0.5	specific	Nelder-Mead
20	dual	405.92707428738976	423.03842171135835	411.92707428738976	0.46701818627763036	2.5848781926480546	0.0	3.0	-0.4	1.8	0.0	0.2	specific	Nelder-Mead
20	single	389.8069735053509	406.9183209293195	395.8069735053509	0.5	1.4013563895070962	0.0	1.4719290437962855	-0.1	1.4000000000000001	0.0	0.30000000000000004	specific	Nelder-Mead
21	dual	411.18304118225024	428.29438860621883	417.18304118225024	0.021276928606789612	0.18942127628393257	0.0	3.0	-0.3	0.2	0.0	0.7000000000000001	specific	Nelder-Mead
21	single	394.8823643501452	411.9937117741138	400.8823643501452	0.3390330758552362	0.8525583249013229	0.0	1.3248556092269195	0.3	1.0	0.0	0.8	specific	Nelder-Mead
22	dual	394.37115684216184	411.48250426613043	400.37115684216184	0.12071039499916653	5.0	0.0	1.1754314562233201	0.3	1.4000000000000001	0.0	0.30000000000000004	specific	Nelder-Mead
22	single	395.1168075070981	412.2281549310667	401.1168075070981	0.3983540696093447	0.40544300088457225	0.0	1.6239703422530145	0.3	0.6000000000000001	0.0	0.4	specific	Nelder-Mead
24	dual	395.5921689039916	412.7035163279602	401.5921689039916	0.19557949330969612	4.735952791135529	0.0	1.5039035259200662	-0.3	1.8	0.0	0.7000000000000001	specific	Nelder-Mead
24	single	393.25986746107844	410.37121488504704	399.25986746107844	0.0662401122432979	3.207523279469017	0.0	0.939007723534987	0.1	2.0	0.0	0.5	specific	Nelder-Mead
25	dual	398.25959579081734	415.37094321478594	404.25959579081734	0.14232559250060953	4.611391247181448	0.0	1.22784645782689	0.2	1.6	0.0	0.2	specific	Nelder-Mead
25	single	397.2638309458771	414.3751783698457	403.2638309458771	-0.09393740709934109	1.0463579620753582	0.0	1.267646060727727	-0.4	1.8	0.0	0.2	specific	Nelder-Mead
26	dual	411.1045949166162	428.2159423405848	417.1045949166162	0.0769158661246761	5.0	0.0	2.2786493417744094	0.0	1.6	0.0	0.9	specific	Nelder-Mead
26	single	399.2225396162834	416.333887040252	405.2225396162834	0.5	1.2998778713157488	0.0	1.806097919743038	0.2	0.6000000000000001	0.0	0.9	specific	Nelder-Mead
27	dual	411.998335127379	429.1096825513476	417.998335127379	0.24999999999999994	0.018275979022996526	0.0	3.0	-0.3	1.8	0.0	0.9	specific	Nelder-Mead
27	single	383.70201061467935	400.81335803864795	389.70201061467935	0.44833595641065227	1.2278667365412053	0.0	1.195597651821085	-0.1	2.0	0.0	0.4	specific	Nelder-Mead
28	dual	404.739635161243	421.85098258521157	410.739635161243	0.057384989440913484	2.0127410409034585	0.0	1.4878033879466506	-0.4	1.4000000000000001	0.0	0.6	specific	Nelder-Mead
28	single	388.88958466456864	406.00093208853724	394.88958466456864	0.3267120696113568	0.4624739111066012	0.0	1.2931064274321478	-0.1	1.0	0.0	0.4	specific	Nelder-Mead
29	dual	412.1554890549817	429.26683647895027	418.1554890549817	0.17043497356801948	5.0	0.0	3.0	-0.2	1.4000000000000001	0.0	0.6	specific	Nelder-Mead
29	single	406.7815719657119	423.8929193896805	412.7815719657119	0.5	1.4939886955495514	0.0	2.406942404410837	-0.3	1.4000000000000001	0.0	0.8	specific	Nelder-Mead
30	dual	410.4425826045432	427.5539300285118	416.4425826045432	0.16571659855700438	5.0	0.0	2.608502198963869	0.2	1.4000000000000001	0.0	0.8	specific	Nelder-Mead
30	single	399.41990921228336	416.53125663625195	405.41990921228336	0.04180630578915133	0.43598712244952625	0.0	1.6010900366635679	0.2	0.8	0.0	0.30000000000000004	specific	Nelder-Mead
31	dual	407.65916083842086	424.77050826238946	413.65916083842086	-0.24999999999999994	0.029444746065199957	0.0	2.7677837984532263	0.4	0.6000000000000001	0.0	0.2	specific	Nelder-Mead
31	single	384.10109286582286	401.21244028979146	390.10109286582286	-3.857189117462027e-32	0.007469741242393424	0.0	1.4345917351257893	-0.2	0.2	0.0	0.9	specific	Nelder-Mead
32	dual	399.47377383901255	416.58512126298115	405.47377383901255	0.04691356172778155	1.4201630795173767	0.0	1.2120973425755213	0.1	2.0	0.0	0.8	specific	Nelder-Mead
32	single	404.9450637278229	422.0564111517915	410.9450637278229	0.5	1.4299200459612003	0.0	2.1436685816479173	-0.3	1.8	0.0	0.4	specific	Nelder-Mead
