subject	stream	loss	BIC	AIC	bias	kappa	leakage	noise	bias0	kappa0	leakage0	noise0	x0_type	method
1	dual	390.90320369412706	408.01455111809565	396.90320369412706	-0.016158286397107632	1.502666459183673	0.0	0.9583975395845263	0.3	1.0	0.0	0.30000000000000004	specific	Nelder-Mead
1	single	399.2932211439812	416.4045685679498	405.2932211439812	0.5	2.933053311072541	0.0	2.478808536814745	0.1	0.4	0.0	0.6	specific	Nelder-Mead
2	dual	397.55093102403526	414.66227844800386	403.55093102403526	-0.021710402008310897	1.1844181875745958	0.0	1.2304115637352475	0.1	1.4000000000000001	0.0	0.1	specific	Nelder-Mead
2	single	403.4073043120459	420.5186517360145	409.4073043120459	0.2620302710929281	0.17731290770431526	0.0	2.142102204417533	-0.2	0.6000000000000001	0.0	0.6	specific	Nelder-Mead
3	dual	384.37707315079535	401.48842057476395	390.37707315079535	-0.026648276074797275	1.8158258309751505	0.0	0.8766332125991578	0.3	2.0	0.0	0.1	specific	Nelder-Mead
3	single	390.5444401806546	407.6557876046232	396.5444401806546	0.2653848728672367	0.5404072734419765	0.0	1.3176483303833484	-0.1	0.4	0.0	0.5	specific	Nelder-Mead
4	dual	405.37837456383977	422.48972198780837	411.37837456383977	0.038863403212637856	3.716947418663032	0.0	1.3580001045427665	0.4	1.4000000000000001	0.0	0.6	specific	Nelder-Mead
4	single	400.5557039016697	417.6670513256383	406.5557039016697	0.5	1.4609442095707201	0.0	1.9416969589702213	0.2	1.4000000000000001	0.0	0.6	specific	Nelder-Mead
5	dual	406.07813469258724	423.18948211655584	412.07813469258724	0.12295614966320231	5.0	0.0	1.6768876045694499	0.1	1.0	0.0	0.2	specific	Nelder-Mead
5	single	402.58089549834693	419.69224292231553	408.58089549834693	-0.01587742543420713	5.0	0.0	1.2925519718064282	0.1	0.8	0.0	0.2	specific	Nelder-Mead
6	dual	400.5780724102883	417.6894198342569	406.5780724102883	0.001360414639145117	1.882266605689572	0.0	1.1369272761415081	-0.3	1.6	0.0	0.9	specific	Nelder-Mead
6	single	375.78371716210813	392.8950645860767	381.78371716210813	6.65431854732753e-28	0.014974817436655432	0.0	1.2317624784428558	0.2	1.0	0.0	0.4	specific	Nelder-Mead
7	dual	406.01190795474577	423.12325537871436	412.01190795474577	-0.5	0.5580754798535041	0.0	2.193966770065558	-0.1	0.8	0.0	0.5	specific	Nelder-Mead
7	single	401.24879927717717	418.36014670114577	407.24879927717717	-0.11512782318226444	0.003543665098025604	0.0	2.2295483057011065	0.3	2.0	0.0	0.4	specific	Nelder-Mead
8	dual	405.65713767080985	422.76848509477844	411.65713767080985	-0.25	0.0	0.0	2.524738649280297	-0.4	0.8	0.0	0.7000000000000001	specific	Nelder-Mead
8	single	404.6331031456424	421.744450569611	410.6331031456424	0.32314550425829897	1.741246166771668	0.0	1.8498345401864993	0.0	1.4000000000000001	0.0	0.8	specific	Nelder-Mead
9	dual	382.17190786712797	399.28325529109657	388.17190786712797	-0.10571788659862215	0.6330763928623597	0.0	1.0158068945382777	0.3	0.2	0.0	0.7000000000000001	specific	Nelder-Mead
9	single	391.7805592996248	408.8919067235934	397.7805592996248	0.007744521878108488	0.08194237631147878	0.0	1.5898825169304964	0.3	2.0	0.0	0.5	specific	Nelder-Mead
10	dual	398.1419949908289	415.2533424147975	404.1419949908289	0.24999999999999997	0.013907896261201601	0.0	1.9332199575597435	0.2	0.8	0.0	0.2	specific	Nelder-Mead
10	single	401.1018775300705	418.2132249540391	407.1018775300705	-0.49892310856557925	1.2625655531758389	0.0	1.880784966799154	0.3	0.2	0.0	0.5	specific	Nelder-Mead
11	dual	406.65959824740474	423.77094567137334	412.65959824740474	0.07058340497594146	2.593973540403446	0.0	1.5527474290849392	-0.3	1.2	0.0	0.9	specific	Nelder-Mead
