subject	stream	loss	BIC	AIC	bias	kappa	leakage	noise	bias0	kappa0	leakage0	noise0	x0_type	method
7	single	404.56991193613237	421.68125936010097	410.56991193613237	-1.1501459011733915e-51	0.015381534466722645	0.0	2.393689675942053	0.0	0.6000000000000001	0.0	0.2	specific	Nelder-Mead
8	dual	410.5739495958314	427.6852970198	416.5739495958314	-0.4999999999999999	0.022607991680781682	0.0	3.0	0.3	0.2	0.0	0.7000000000000001	specific	Nelder-Mead
8	single	399.71423704003	416.8255844639986	405.71423704003	0.24765624337208064	1.2939249964010993	0.0	1.4016240617238922	0.4	0.4	0.0	0.1	specific	Nelder-Mead
9	dual	415.3355572801497	432.4469047041183	421.3355572801497	-2.1116974232868658e-26	0.010206417773202726	0.0	3.0	0.0	1.6	0.0	0.8	specific	Nelder-Mead
9	single	400.81406028937266	417.92540771334126	406.81406028937266	-0.250148877295151	0.280675866694986	0.0	1.7957157253208544	0.3	0.6000000000000001	0.0	0.2	specific	Nelder-Mead
10	dual	410.9011236421708	428.01247106613937	416.9011236421708	-0.23369902586631303	1.2918900073789352	0.0	2.466611738395552	-0.2	0.4	0.0	0.9	specific	Nelder-Mead
10	single	399.1500369601041	416.2613843840727	405.1500369601041	-0.5	1.8655321736685315	0.0	1.8469874751740196	0.2	0.4	0.0	0.4	specific	Nelder-Mead
11	dual	409.0364511213805	426.1477985453491	415.0364511213805	-0.10434582441872395	1.6976090588203023	0.0	1.9746681966923716	0.0	0.8	0.0	0.8	specific	Nelder-Mead
11	single	411.46611573795184	428.57746316192043	417.46611573795184	0.24999999999999997	0.006400192997883954	0.0	3.0	-0.1	0.8	0.0	0.8	specific	Nelder-Mead
12	dual	397.38139013649106	414.49273756045966	403.38139013649106	-0.0724986514567205	3.529068022708697	0.0	1.0973526185485807	0.1	1.8	0.0	0.8	specific	Nelder-Mead
12	single	386.59226971169096	403.70361713565956	392.59226971169096	0.5	1.4776538577991571	0.0	1.3408950395792543	0.2	1.8	0.0	0.5	specific	Nelder-Mead
13	dual	404.1543324020222	421.2656798259908	410.1543324020222	-0.009502341770414077	0.6000460888917641	0.0	1.8121825968541434	-0.3	1.0	0.0	0.6	specific	Nelder-Mead
13	single	388.4586157815167	405.5699632054853	394.4586157815167	-0.2099734996901613	0.025321495974064127	0.0	1.5825179647516368	0.4	1.2	0.0	1.0	specific	Nelder-Mead
14	dual	405.1311055773099	422.2424530012785	411.1311055773099	0.05943621684143806	2.7225738107101423	0.0	1.3602715861586216	0.0	0.8	0.0	0.30000000000000004	specific	Nelder-Mead
14	single	406.9444632065208	424.0558106304894	412.9444632065208	0.5	1.0849804312965525	0.0	2.38732652852239	0.1	1.0	0.0	0.30000000000000004	specific	Nelder-Mead
16	dual	409.5219125851864	426.633260009155	415.5219125851864	-0.26793964250315827	0.2753955494041709	0.0	2.862870587740993	0.1	1.6	0.0	0.7000000000000001	specific	Nelder-Mead
16	single	381.37291583861986	398.48426326258846	387.37291583861986	0.5	1.066518247509317	0.0	1.1398715417169862	-0.4	1.2	0.0	0.4	specific	Nelder-Mead
17	dual	398.1981040071116	415.3094514310802	404.1981040071116	0.06022520242593628	2.0417504966920705	0.0	1.00121870912595	0.2	0.4	0.0	0.7000000000000001	specific	Nelder-Mead
17	single	401.06301481454284	418.17436223851143	407.06301481454284	0.25593583403662856	1.5949400861014988	0.0	1.3160050121236995	-0.1	1.0	0.0	0.8	specific	Nelder-Mead
18	dual	407.49304018292145	424.60438760689004	413.49304018292145	-0.07844198633351257	0.09618854811780923	0.0	2.759247432568114	-0.2	0.4	0.0	1.0	specific	Nelder-Mead
18	single	378.48883894282375	395.60018636679234	384.48883894282375	0.0720699856098265	2.8806137295180356	0.0	0.6894848264404994	0.1	0.6000000000000001	0.0	0.7000000000000001	specific	Nelder-Mead
19	dual	412.85463784001075	429.96598526397935	418.85463784001075	-0.46242083723086097	1.548798423552491	0.0	3.0	-0.3	1.2	0.0	0.4	specific	Nelder-Mead
19	single	379.6409253507064	396.752272774675	385.6409253507064	0.5	1.7563337579805882	0.0	1.2107456373634977	-0.3	0.6000000000000001	0.0	0.9	specific	Nelder-Mead
20	dual	403.1153899432329	420.2267373672015	409.1153899432329	-0.25000000000000006	0.03393013727082779	0.0	2.2352986519183977	0.1	0.8	0.0	0.4	specific	Nelder-Mead
20	single	396.55099429183576	413.66234171580436	402.55099429183576	0.5	1.1917217208457818	0.0	1.5656133043128664	-0.4	1.8	0.0	0.7000000000000001	specific	Nelder-Mead
21	dual	412.21971821688044	429.33106564084903	418.21971821688044	0.016503170581994096	2.8765862458624163	0.0	2.265511476853334	-0.2	2.0	0.0	0.8	specific	Nelder-Mead
21	single	397.31066151846187	414.42200894243047	403.31066151846187	6.321408953005916e-36	0.0036807985714307325	0.0	1.927152501980362	0.0	0.6000000000000001	0.0	0.7000000000000001	specific	Nelder-Mead
22	dual	412.1253369021686	429.2366843261372	418.1253369021686	-0.09226176943964655	2.9448036142751812	0.0	2.5052508774608793	0.2	1.2	0.0	0.4	specific	Nelder-Mead
22	single	381.5692340504853	398.6805814744539	387.5692340504853	0.3809372419620204	2.27244853610114	0.0	1.2505586125145802	0.1	0.6000000000000001	0.0	1.0	specific	Nelder-Mead
24	dual	385.9078025958984	403.01915001986697	391.9078025958984	-1.6522695572078263e-05	2.9521968303964057	0.0	0.744328585112105	0.3	1.2	0.0	0.2	specific	Nelder-Mead
