subject	stream	loss	BIC	AIC	bias	kappa	leakage	noise	bias0	kappa0	leakage0	noise0	x0_type	method
1	dual	409.0857669658663	426.1971143898349	415.0857669658663	0.23560781932642405	5.0	0.0	3.0	0.2	0.8	0.0	0.1	specific	Nelder-Mead
1	single	395.16142140637135	412.27276883033994	401.16142140637135	0.4416338658405549	1.7049708837807955	0.0	1.5384306777471177	0.3	1.0	0.0	0.8	specific	Nelder-Mead
2	dual	401.96813106886793	419.07947849283653	407.96813106886793	0.006322108612175269	5.0	0.0	1.0366580121861633	0.1	0.6000000000000001	0.0	1.0	specific	Nelder-Mead
2	single	394.51531693975795	411.62666436372655	400.51531693975795	0.16957334121788853	1.7106926654489922	0.0	1.0631976741135785	0.2	0.8	0.0	1.0	specific	Nelder-Mead
3	dual	392.4822573401219	409.5936047640905	398.4822573401219	0.04895106019938587	1.1004254737448713	0.0	1.0777617380930125	0.0	0.6000000000000001	0.0	0.9	specific	Nelder-Mead
3	single	399.26785813438835	416.37920555835694	405.26785813438835	0.24667607406707182	1.2236616105252769	0.0	1.3620435495961538	0.2	2.0	0.0	0.7000000000000001	specific	Nelder-Mead
4	dual	396.83395073825807	413.94529816222666	402.83395073825807	0.038737711618647724	0.4715449594513501	0.0	1.513880683379249	0.1	1.4000000000000001	0.0	0.6	specific	Nelder-Mead
4	single	399.33614561089917	416.44749303486776	405.33614561089917	0.5	1.2248647512311495	0.0	1.7964332648037624	0.1	1.6	0.0	1.0	specific	Nelder-Mead
5	dual	401.27186766141597	418.38321508538456	407.27186766141597	-0.27138811816426095	1.2512249365391632	0.0	1.5377113180182005	-0.3	1.2	0.0	0.6	specific	Nelder-Mead
5	single	394.12512522287557	411.23647264684416	400.12512522287557	-0.17972373994732363	0.8238179269818713	0.0	1.3384336803652064	0.2	0.2	0.0	1.0	specific	Nelder-Mead
6	dual	405.7405472220455	422.8518946460141	411.7405472220455	0.17697837831587881	2.568777738932274	0.0	1.7338724584938607	0.0	1.0	0.0	0.5	specific	Nelder-Mead
6	single	407.37820332832985	424.48955075229844	413.37820332832985	-0.12141771918545916	0.22102908706864158	0.0	2.5396366607213183	-0.1	1.8	0.0	0.30000000000000004	specific	Nelder-Mead
7	dual	403.42660990036245	420.53795732433105	409.42660990036245	0.041575083117757435	5.0	0.0	1.1039242927197528	0.2	0.8	0.0	1.0	specific	Nelder-Mead
7	single	395.7033898115223	412.8147372354909	401.7033898115223	-2.5546051755641144e-52	0.007261896070997818	0.0	1.7975038504923582	0.1	0.4	0.0	1.0	specific	Nelder-Mead
8	dual	400.60208685448526	417.71343427845386	406.60208685448526	-0.2246566617272121	0.4726942674475484	0.0	1.6611447527407854	0.0	0.2	0.0	1.0	specific	Nelder-Mead
8	single	394.65358675777054	411.76493418173914	400.65358675777054	0.25000000000000006	0.038835193242517246	0.0	1.679457418985149	-0.3	1.0	0.0	0.2	specific	Nelder-Mead
9	dual	401.9908365218945	419.1021839458631	407.9908365218945	-0.24999999999999997	0.009192509713413824	0.0	2.2112228416563395	-0.4	0.2	0.0	0.4	specific	Nelder-Mead
9	single	398.8186108459307	415.9299582698993	404.8186108459307	-0.30829012466236616	0.42383961548125376	0.0	1.6110970679504883	0.3	0.6000000000000001	0.0	0.4	specific	Nelder-Mead
10	dual	406.52885865817575	423.64020608214435	412.52885865817575	0.16324889485575145	5.0	0.0	1.759637184762758	-0.3	0.6000000000000001	0.0	0.6	specific	Nelder-Mead
10	single	406.64260148506025	423.75394890902885	412.64260148506025	-0.5	2.062973912437513	0.0	3.0	0.2	0.8	0.0	0.30000000000000004	specific	Nelder-Mead
11	dual	406.0811317658088	423.1924791897774	412.0811317658088	0.2925270440914257	4.49266125720769	0.0	3.0	0.0	2.0	0.0	0.8	specific	Nelder-Mead
11	single	393.3088349552583	410.4201823792269	399.3088349552583	0.25	0.12092569769146652	0.0	1.595936759856949	0.4	0.8	0.0	0.30000000000000004	specific	Nelder-Mead
